date,-9,-7,-5,-3,-1,1,3,5,7,9,11
9/10/14,123600.9396,1256044.671,1305491.468,1446151.292,3557293.463,2082417.867,600085.0739,1096648.607,908759.22,875172.2,0
9/11/14,112736.061,1266002.408,1094895.314,1641392.035,3571276.988,2088389.034,600684.7367,1095905.275,907010.75,877622.2,0
9/12/14,109912.9235,1263004.437,1106067.361,1639420.006,3566502.995,2092870.494,600587.1438,1095063.953,905963.29,880372.2,0
9/13/14,73674.01011,1285136.289,1123783.726,1533751.342,3669413.672,2095110.569,600921.5589,1093705.704,905620.73,883172.2,0
9/14/14,76581.26235,1253549.393,1153309.973,1525643.086,3680130.579,2094444.377,601153.3875,1092933.654,905771.8904,884722.2,0
9/15/14,110952.0915,1231978.856,1152063.874,1522632.097,3674409.52,2094671.271,600895.6476,1091941.104,905473.1404,887172.2,0
9/16/14,106382.1622,1237060.178,1152687.996,1518844.274,3679515.44,2095770.097,600967.3402,1090930.834,904034.1604,890272.32,0
9/17/14,111764.5669,1203337.551,1188094.997,1499410.672,3695723.42,2088841.544,606842.0231,1090477.197,903700.5104,892922.32,0
9/18/14,154016.9661,1195550.605,1166736.922,1473906.233,3710895.407,2090719.327,605595.1481,1089330.114,903166.7604,895672.32,0
9/19/14,183391.9793,1171923.971,1172908.902,1428303.688,3723217.687,2114899.821,605975.1645,1088251.059,902470.2104,898522.32,0
9/20/14,151941.2922,1228206.557,1191830.3,1423951.845,3686592.629,2116092.26,605682.9093,1086961.88,902032.8104,900972.32,0
9/21/14,103268.9695,1275479.117,1201238.132,1420414.003,3688010.53,2114620.299,604525.0771,1085814.944,903771.4104,901222.32,0
9/22/14,114652.6952,1236289.303,1218716.442,1428938.743,3687278.765,2114474.971,610623.7583,1084781.614,904486.1904,902322.32,0
9/23/14,143735.078,1220122.267,1174423.868,1454400.096,3692855.074,2117918.07,609928.9344,1085051.794,902707.3004,905172.32,0
9/24/14,129696.3262,1237021.207,1170500.731,1448418.708,3697394.321,2122394.744,611228.5985,1084608.977,900928.8704,908022.32,0
9/25/14,120617.9887,1247947.741,1155937.275,1454906.439,3702300.712,2125371.762,613389.8847,1083475.009,899545.6704,911022.32,0
9/26/14,127137.1432,1258929.733,1148992.542,1438774.625,3708559.908,2124613.133,614995.1781,1083987.861,897802.3604,914072.32,0
9/27/14,90909.2953,1108046.169,1339726.497,1435241.312,3708443.206,2126307.881,614358.2667,1084174.739,897173.5405,916922.32,0
9/28/14,100655.0437,1067094.678,1367647.6,1437930.525,3715281.517,2123340.885,613533.0737,1080856.359,898402.8005,919722.32,0
9/29/14,170486.2526,975680.0371,1397479.022,1433445.645,3711711.595,2123888.129,615723.1863,1079679.274,897374.3405,922422.32,0
9/30/14,159512.2716,1002710.196,1344385.294,1473530.346,3714411.382,2121046.388,615963.3926,1078649.241,896333.9712,925172.32,0
10/1/14,125230.1675,1030682.917,1354529.585,1476113.424,3703679.667,2127858.211,616435.8193,1078832.2,895155.4912,927072.32,0
10/2/14,123594.9726,1026536.903,1350148.253,1492381.66,3695286.688,2132394.16,616579.75,1079083.075,894866.5412,928172.32,0
10/3/14,203478.8459,1016384.158,1293544.091,1495394.53,3679399.678,2133980.056,617583.656,1071888.967,901763.5012,929272.32,0
10/4/14,145190.2816,1085689.502,1293131.057,1494650.492,3676535.809,2129947.81,617767.2937,1071976.206,901329.0312,930322.32,0
10/5/14,222511.1975,1056994.951,1297950.255,1487057.253,3671668.296,2092540.226,617641.1608,1069749.372,903379.7712,931272.32,0
10/6/14,329203.7028,1097365.318,1162872.053,1487041.423,3663839.425,2092484.901,615588.636,1069777.682,904144.3412,932472.32,0
10/7/14,294489.8667,1142307.085,1168137.284,1478349.66,3612275.826,2139476.21,616092.148,1068177.961,904461.4412,934372.32,0
10/8/14,299447.1675,1150040.585,1165147.383,1478351.741,3609955.978,2134493.321,616129.1689,1067973.246,903778.8912,936422.32,0
10/9/14,212988.2466,1246198.401,1155141.804,1455134.772,3630738.899,2139136.798,617296.8377,1067036.322,903395.4012,938372.32,0
10/10/14,176046.2497,1293571.318,1167872.528,1450333.52,3613752.837,2139784.733,617824.5553,1066841.821,903414.9212,939872.32,0
10/11/14,108286.9743,1358751.478,1171058.317,1451925.785,3603198.956,2148411.157,620467.4624,1059413.732,910028.6212,941372.32,0
10/12/14,105403.5797,1368434.281,1181154.752,1447607.264,3593684.235,2143706.131,625009.5275,1058546.991,910445.7212,942622.32,0
10/13/14,275124.2005,1207697.589,1166490.024,1455335.872,3596026.25,2142758.694,626917.194,1054661.938,911505.7212,943972.32,0
10/14/14,171299.2281,1322890.603,1162411.71,1449049.068,3595778.964,2145087.584,625658.8016,1055441.552,910549.9712,945622.32,0
10/15/14,205785.3255,1332507.95,1149207.202,1385558.029,3622369.058,2153366.447,626460.5737,1054207.926,910829.9712,947272.32,0
10/16/14,138712.1671,1399091.831,1153635.012,1374307.739,3627785.175,2155381.376,627348.0391,1054985.702,911495.4412,948522.32,0
10/17/14,154285.4176,1401590.193,1144139.812,1367899.739,3626176.483,2156507.286,626367.3821,1054707.219,912818.9512,950322.32,0
10/18/14,99567.4623,1439658.403,1143815.691,1386254.543,3616237.802,2167877.611,625487.8902,1053418.178,912524.9012,954072.32,0
10/19/14,94867.60923,1410854.53,1177697.239,1385015.51,3609251.636,2177898.282,626098.7575,1052162.036,912171.8812,956222.32,0
10/20/14,142649.4318,1319925.74,1201956.93,1403483.976,3607456.732,2182123.458,626271.6327,1051041.214,912533.369,958222.32,0
10/21/14,102478.3402,1361814.568,1193848.163,1403086.122,3611211.743,2188573.097,626010.2426,1050085.338,912059.869,960322.32,0
10/22/14,181806.1216,1296140.546,1178379.134,1385658.394,3621366.461,2201378.541,626409.4454,1049271.56,910832.279,962222.32,0
10/23/14,144920.2959,1328093.772,1187770.791,1384485.421,3615173.164,2206471.294,627376.7321,1048535.213,911490.799,962922.32,0
10/24/14,162764.0983,1325576.76,1177859.063,1391215.224,3601579.909,2210106.618,628084.9368,1045017.384,914838.489,964172.32,0
10/25/14,110807.2934,1377981.242,1175580.867,1394943.848,3600527.364,2210934.545,625402.6513,1047883.492,915556.179,965472.32,0
10/26/14,94574.16252,1386025.584,1183391.615,1395803.083,3523359.034,2289425.268,625820.6189,1043869.919,919223.199,966722.32,0
10/27/14,145587.8919,1348570.434,1169995.417,1399118.022,3522639.468,2289366.71,622852.2006,1046212.491,919974.849,967872.32,0
10/28/14,118400.3445,1380249.722,1152511.159,1401340.722,3536401.155,2289312.534,622755.062,1044722.565,921074.219,968872.32,0
10/29/14,160553.2651,1325120.916,1154087.565,1415051.698,3525886.745,2300637.813,623035.8102,1043283.401,921585.269,970272.32,0
10/30/14,128254.8721,1357705.202,1157082.722,1420505.325,3516555.63,2294423.146,633698.4953,1039210.091,925806.999,970522.32,0
10/31/14,232898.9603,1246146.186,1160048.873,1427069.237,3515016.221,2296729.278,633251.6442,1039273.724,927458.359,970572.32,0
11/1/14,115235.37,1356326.567,1172081.483,1430351.252,3512773.502,2293823.118,633515.0594,1038751.921,928009.209,971572.32,0
11/2/14,81246.95702,1333527.326,1230609.419,1429709.361,3510935.753,2296874.813,634725.5837,1037228.561,928784.709,972672.32,0
11/3/14,132287.3871,1283451.499,1221913.077,1439209.642,3510793.205,2298465.488,634401.9436,1036448.502,929396.739,974172.32,0
11/4/14,164729.1844,1205805.147,1193108.08,1517715.238,3499701.696,2308611.707,634054.6357,1035492.955,930048.839,975322.32,0
11/5/14,159289.8813,1199195.195,1198313.817,1526928.754,3482615.802,2326189.461,633878.6712,1034166.402,930789.499,976672.32,0
11/6/14,158125.7254,1204433.918,1207414.363,1522960.74,3482344.985,2330750.346,634072.5185,1034263.55,930496.719,977922.32,0
11/7/14,162811.4398,1193914.493,1224413.837,1524931.144,3464405.9,2337849.793,624061.6402,1023189.187,940540.049,979522.32,0
11/8/14,96344.45047,1249289.451,1242582.113,1527381.555,3436907.493,2361521.172,621487.1338,1020755.495,941923.619,981272.32,0
11/9/14,111194.5841,1236701.421,1253338.595,1530312.532,3402793.154,2382911.256,621768.5426,1016748.337,944674.059,982772.32,0
11/10/14,171794.9336,1185195.048,1249432.418,1529462.087,3387570.357,2396190.98,622332.1186,1014404.19,946335.349,984172.32,0
11/11/14,135109.9564,1218415.374,1252759.235,1532600.474,3364494.9,2418144.785,622848.373,1014178.396,945690.989,985872.32,0
11/12/14,191399.9976,1173509.163,1245242.336,1533361.753,3346819.985,2434259.558,622341.9017,1013836.499,945446.289,987572.32,0
11/13/14,377576.7781,1006042.183,1230000.411,1533307.918,3325929.172,2447637.125,629555.3458,1012148.05,945895.499,989322.32,0
11/14/14,164536.9572,1196235.793,1240113.076,1545584.68,3302747.735,2471475.192,631559.005,1012014.275,945325.769,991672.32,0
11/15/14,131950.3359,1223262.186,1243652.968,1551066.18,3279288.512,2492655.186,633050.1219,1011583.093,944533.899,993722.32,0
11/16/14,139950.5239,1210360.835,1245600.864,1555756.158,3262644.94,2505353.082,638256.6774,1010283.804,944735.599,995572.32,0
11/17/14,156075.0776,1214451.493,1211849.72,1563844.231,3248630.949,2527306.293,636480.8519,1011661.528,944492.339,997322.32,0
11/18/14,195505.4819,1173493.336,1213594.737,1558526.266,3234605.262,2550291.334,635473.002,1011608.564,944044.499,998822.32,0
11/19/14,158667.1911,1218682.084,1217347.101,1552858.56,3193633.773,2587301.509,635845.342,1011782.113,942749.809,1000622.32,0
11/20/14,158295.1232,1238311.075,1195784.261,1564438.062,3153700.732,2619032.787,637235.0432,1012266.08,942104.319,1001772.32,0
11/21/14,137207.7128,1232488.59,1221269.379,1564140.195,3139084.963,2638229.339,636679.4214,1011684.053,941458.829,1003872.32,0
11/22/14,86472.09044,1276888.632,1208035.122,1585372.315,3109171.782,2668942.971,637490.0203,1011340.21,940129.339,1006122.32,0
11/23/14,95373.81414,1258798.019,1217978.094,1582398.153,3053957.481,2726249.473,640116.059,1010474.27,940297.119,1007872.32,0
11/24/14,143664.6309,1204290.591,1226629.918,1576931.864,3045892.606,2738917.736,641353.959,1010007.368,939728.809,1009772.32,0
11/25/14,172821.5355,1186079.775,1220789.977,1513180.713,3060635.841,2774428.761,651296.6087,1010702.721,939081.549,1011472.32,0
11/26/14,147427.3299,1212292.588,1230501.257,1505150.317,2894581.598,2939294.277,652959.4098,1010050.647,938735.059,1012922.32,0
11/27/14,105114.8728,1248881.026,1231600.28,1508963.762,2860665.901,2976278.016,653856.3266,1009619.528,937637.769,1014822.32,0
11/28/14,455246.072,1189683.474,1120040.309,1469943.161,2689532.338,3008965.631,654575.5507,1009091.278,937289.669,1016772.32,0
11/29/14,117926.2681,1519528.773,1115647.744,1484917.673,2658855.749,3039490.049,654524.7344,1009107.803,936693.689,1018372.32,0
11/30/14,89710.54588,1547507.431,1116719.825,1484845.429,2650403.618,3049011.07,653464.0625,1011599.252,935231.029,1020572.54,0
12/1/14,177318.0267,1504834.291,1074108.01,1472996.306,2648745.446,3061302.035,654854.0414,1011549.797,933684.309,1022922.54,0
12/2/14,390016.0233,1315019.179,1054216.179,1466418.145,2638194.434,3077789.377,655561.9861,1011040.529,932886.409,1024922.54,0
12/3/14,154034.6909,1554633.432,1052573.806,1451760.336,2625167.594,3105229.377,655948.3157,1010699.861,933844.849,1025072.54,0
12/4/14,224422.8663,1537672.541,1064721.109,1430464.816,2565706.088,3091957.447,686859.7513,1010943.555,933498.439,1026368.19,0
12/5/14,162841.1437,1593086.874,1068595.49,1431276.139,2551282.385,3111232.77,686760.0466,1010700.554,932721.209,1028018.19,0
12/6/14,134282.5541,1600902.502,1073298.263,1447587.787,2532541.765,3132335.982,686352.1677,1008695.123,934075.469,1029868.19,0
12/7/14,110573.637,1614665.47,1088313.021,1448339.954,2512305.082,3147162.345,688176.6937,1008275.59,933709.819,1031568.19,0
12/8/14,305658.9755,1567885.871,1085711.515,1283017.883,2520603.136,3161007.56,689817.7499,1007172.833,933018.089,1033271.19,0
12/9/14,193058.0755,1725340.622,1068939.944,1227213.981,2560144.351,3161027.91,680581.0474,1007929.592,931358.089,1035121.19,0
12/10/14,353537.2554,1548748.245,1085103.229,1154172.663,2627083.113,3167844.88,682043.9755,1008917.969,929167.2821,1037671.19,0
12/11/14,146447.1994,1756344.002,1087309.433,1085918.948,2682791.154,3179980.484,682009.4753,1008690.501,928877.4161,1039621.19,0
12/12/14,351456.89,1548920.681,1087825.778,1084611.251,2670375.062,3198097.143,681222.7153,1009726.065,927458.0261,1041821.19,0
12/13/14,109733.6297,1767804.554,1112885.916,1085420.279,2657622.63,3209879.137,681061.283,1010272.258,926363.9261,1044121.19,0
12/14/14,78745.19696,1771235.527,1142581.748,1082534.103,2654673.742,3212635.616,685663.7013,1008815.351,925483.6261,1046321.19,0
12/15/14,131950.4843,1724531.49,1131168.864,1092869.173,2644508.948,3218788.507,687294.6657,1008507.664,923623.8161,1048971.19,0
12/16/14,146886.494,1669456.019,1172629.238,1094145.314,2637624.26,3225812.609,687870.5166,1007785.665,921308.4961,1052271.19,0
12/17/14,158846.942,1656203.705,1175911.633,1094394.152,2627463.878,3230020.644,694293.9269,1007451.414,918182.3161,1056221.19,0
12/18/14,186833.7312,1639719.89,1158784.641,1101468.653,2609415.409,3209440.357,734024.95,975318.6755,947987.3061,1059221.19,0
12/19/14,168917.9728,1666562.603,1138527.267,1115208.769,2550380.869,3268848.079,733607.2226,975427.2842,945888.5461,1062271.19,0
12/20/14,116981.2437,1699021.329,1137656.69,1139967.708,2537375.278,3279796.628,733165.6679,976161.1114,943292.9561,1065571.19,0
12/21/14,314055.7343,1506672.031,1141759.11,1136927.05,2414900.731,3398035.273,733871.3845,976324.0818,941923.2161,1067821.19,0
12/22/14,154715.1637,1680789.788,1130682.892,1127535.342,2415905.585,3404983.831,734264.2974,976716.9961,940524.7162,1070271.19,0
12/23/14,299421.7613,1564928.588,1100357.982,1094485.086,2436721.687,3420883.303,735585.8743,975503.8449,939230.4862,1073021.19,0
12/24/14,196014.1305,1731553.033,1101129.113,1091952.677,2408884.229,3390112.187,735959.7704,975430.1358,937408.3362,1075521.19,0
12/25/14,92139.71777,1825663.079,1106690.288,1088839.152,2308316.274,3500304.005,736329.9472,976360.8534,934600.2962,1078671.19,0
12/26/14,108662.091,1805901.475,1108546.747,1091454.208,2299592.483,3510306.619,736545.8761,977010.4869,931723.6262,1081971.19,0
12/27/14,111038.7923,1800540.359,1111763.036,1093619.328,2286343.977,3522178.474,738416.2686,976897.0218,929846.3562,1084871.19,0
12/28/14,83577.20671,1555082.737,1383872.811,1085585.065,2294133.021,3525889.565,739095.0874,977079.7477,928103.372,1087321.19,0
12/29/14,151969.7087,1511317.316,1362214.706,1075752.469,2293007.686,3536377.755,740265.9966,977190.912,926122.062,1089621.19,0
12/30/14,333299.6934,1537588.953,1198171.14,1063753.835,2273571.114,3537186.805,740057.5473,967859.4823,924605.042,1091621.19,0
12/31/14,160260.0426,1733113.688,1194534.844,1057371.249,2262160.187,3539759.198,738905.8859,968866.4969,922772.022,1093771.19,0
1/1/15,74013.64806,1794391.477,1216057.366,1051873.76,2272468.484,3539938.1,740676.2825,969040.343,921709.152,1095471.19,0
1/2/15,106445.6172,1754996.094,1221641.341,1052622.487,2272891.575,3541340.379,741224.0371,970406.9892,920225.092,1097971.19,0
1/3/15,195116.5404,1635219.113,1253290.457,1052538.282,2267720.317,3548202.797,741204.5572,971797.5164,918054.032,1100671.19,0
1/4/15,176903.0936,1645077.949,1249230.973,1074045.673,2258866.301,3526714.971,765271.6254,972445.5192,915737.5065,1103821.19,0
1/5/15,206035.5847,1607302.481,1257686.62,1079191.941,2248023.932,3533005.362,766945.4011,974017.304,913234.9865,1106571.19,0
1/6/15,178738.9315,1648305.121,1250723.883,1087760.463,2231185.036,3547000.795,768006.8551,964087.4519,910685.0765,1109471.19,0
1/7/15,215718.0893,1473443.67,1379207.686,1098248.387,2226189.596,3553124.855,767583.8229,965353.88,908173.6265,1112421.19,0
1/8/15,328933.5149,1345264.749,1403472.73,1102353.503,2222172.689,3545307.881,768521.8832,965894.8356,905796.8265,1115421.19,0
1/9/15,338716.8862,1350750.316,1394186.858,1097964.163,2218545.658,3548938.565,768372.8364,964202.5827,906690.7469,1118271.19,0
1/10/15,169311.5395,1520756.578,1397618.447,1097511.895,2215910.352,3550173.391,769190.0864,963868.1356,904903.1869,1121071.19,0
1/11/15,133920.2209,1555968.383,1390399.448,1109623.44,2202738.377,3564189.724,768737.575,961290.3578,904051.0869,1123271.19,0
1/12/15,183321.1713,1516355.77,1386460.98,1109686.592,2193074.079,3570783.797,768260.8069,959781.2893,903387.1269,1126628.19,0
1/13/15,273588.4409,1466576.625,1367636.003,1104627.899,2187118.37,3562305.879,768629.3229,949242.7125,911711.3601,1129478.19,0
1/14/15,302758.7145,1496323.339,1309305.919,1123926.686,2152959.418,3576739.124,772142.5593,946817.4145,911588.4376,1131978.19,0
1/15/15,252531.2982,1564078.041,1302827.435,1123494.014,2127489.166,3598274.296,774185.2019,940774.5682,910732.593,1133928.19,0
1/16/15,194445.3014,1625493.173,1304042.482,1123539.431,2122168.767,3600746.918,773076.2665,920456.2803,932092.993,1135728.19,0
1/17/15,129784.1961,1678321.094,1319956.424,1105008.696,2134692.23,3603605.221,774760.5019,920707.3859,931275.863,1137128.19,0
1/18/15,116170.681,1668486.582,1347906.124,1105492.486,2133207.517,3603487.402,770559.0003,924766.5875,930310.233,1138678.19,0
1/19/15,151147.527,1628551.588,1351571.163,1088751.436,2149395.269,3607417.748,770876.0478,924906.1006,930169.733,1139878.19,0
1/20/15,176274.4583,1560910.474,1398636.67,1077424.236,2153898.58,3611632.848,771032.2592,925068.604,927958.4835,1142778.19,0
1/21/15,396556.6475,1421747.886,1319559.416,1088117.398,2144329.876,3613515.81,772181.7994,923507.7843,924793.9953,1145029.19,0
1/22/15,190189.9396,1627392.984,1319508.357,1088757.661,2139987.436,3608136.176,784935.7977,921670.7169,924606.5453,1147529.19,0
1/23/15,184168.4318,1565949.764,1379929.85,1093816.36,2140893.982,3606488.393,789619.572,922206.4421,922012.8163,1150729.19,0
1/24/15,138084.2197,1612284.177,1372530.859,1102388.27,2136183.554,3612824.261,789602.4678,921179.2373,920308.5663,1153579.19,0
1/25/15,117433.6739,1621253.037,1386897.654,1100961.715,2135112.036,3614148.429,790774.8855,920134.7968,918644.3863,1156729.19,0
1/26/15,289917.0726,1539770.944,1360565.457,1065926.531,2107761.985,3614242.391,791848.2494,919464.5666,916788.4163,1158979.19,0
1/27/15,182167.1358,1654721.655,1351925.464,1056786.611,2106790.869,3628250.124,792408.1532,919581.4132,915129.1863,1161229.19,0
1/28/15,319691.5864,1506165.95,1361943.038,1058870.95,2102969.628,3634650.833,791483.8833,917751.5379,915833.2063,1163729.19,0
1/29/15,187592.2472,1602070.525,1395359.413,1062689.175,2100237.362,3639612.546,791030.7077,918318.2124,913650.4239,1166629.19,0
1/30/15,197397.4726,1574674.642,1413738.166,1059318.413,2098045.421,3635362.879,802487.3109,915497.4046,916488.9039,1167629.19,0
1/31/15,164176.8583,1636172.139,1386926.363,1057115.144,2099672.623,3636655.388,802882.1732,909009.9297,923349.9939,1168829.19,0
