,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt
2009-02-15,128.0,6400.0,222500.0,,,,,,,142.0
2009-02-16,122.0,6100.0,228600.0,,,,,,,153.0
2009-02-17,117.0,5850.0,234450.0,,,,,,,117.0
2009-02-18,118.0,5900.0,240350.0,,,,,,,118.0
2009-02-19,124.0,6200.0,246550.0,,,,,,,141.0
2009-02-20,122.0,6100.0,252650.0,,,,,,,122.0
2009-02-21,114.0,5700.0,258350.0,,,,,,,114.0
2009-02-22,121.0,6050.0,264400.0,,,,,,,133.0
2009-02-23,108.0,5400.0,269800.0,,,,,,,108.0
2009-02-24,106.0,5300.0,275100.0,,,,,,,106.0
2009-02-25,105.0,5250.0,280350.0,,,,,,,105.0
2009-02-26,107.0,5350.0,285700.0,,,,,,,107.0
2009-02-27,115.0,5750.0,291450.0,,,,,,,152.0
2009-02-28,99.0,4950.0,296400.0,,,,,,,107.0
2009-03-01,105.0,5250.0,301650.0,,,,,,,105.0
2009-03-02,108.0,5400.0,307050.0,,,,,,,108.0
2009-03-03,105.0,5250.0,312300.0,,,,,,,114.0
2009-03-04,104.0,5200.0,317500.0,,,,,,,130.0
2009-03-05,112.0,5600.0,323100.0,,,,,,,121.0
2009-03-06,117.0,5850.0,328950.0,,,,,,,117.0
2009-03-07,109.0,5450.0,334400.0,,,,,,,109.0
2009-03-08,115.0,5750.0,340150.0,,,,,,,142.0
2009-03-09,108.0,5400.0,345550.0,,,,,,,108.0
2009-03-10,107.0,5350.0,350900.0,,,,,,,107.0
2009-03-11,114.0,5700.0,356600.0,,,,,,,114.0
2009-03-12,118.0,5900.0,362500.0,,,,,,,122.0
2009-03-13,113.0,5650.0,368150.0,,,,,,,127.0
2009-03-14,110.0,5500.0,373650.0,,,,,,,110.0
2009-03-15,123.0,6150.0,379800.0,,,,,,,123.0
2009-03-16,121.0,6050.0,385850.0,,,,,,,170.0
2009-03-17,114.0,5700.0,391550.0,,,,,,,114.0
2009-03-18,114.0,5700.0,397250.0,,,,,,,129.0
2009-03-19,122.0,6100.0,403350.0,,,,,,,122.0
2009-03-20,118.0,5900.0,409250.0,,,,,,,131.0
2009-03-21,50.0,2500.0,411750.0,,,,,,,50.0
2009-03-22,119.0,5950.0,417700.0,,,,,,,131.0
2009-03-23,130.0,6500.0,424200.0,,,,,,,130.0
2009-03-24,105.0,5250.0,429450.0,,,,,,,105.0
2009-03-25,117.0,5850.0,435300.0,,,,,,,117.0
2009-03-26,117.0,5850.0,441150.0,,,,,,,146.0
2009-03-27,106.0,5300.0,446450.0,,,,,,,106.0
2009-03-28,119.0,5950.0,452400.0,,,,,,,140.0
2009-03-29,116.0,5800.0,458200.0,,,,,,,116.0
2009-03-30,120.0,6000.0,464200.0,,,,,,,120.0
2009-03-31,110.0,5500.0,469700.0,,,,,,,143.0
2009-04-01,114.0,5700.0,475400.0,,,,,,,114.0
2009-04-02,115.0,5750.0,481150.0,,,,,,,115.0
2009-04-03,116.0,5800.0,486950.0,,,,,,,116.0
2009-04-04,113.0,5650.0,492600.0,,,,,,,113.0
2009-04-05,130.0,6500.0,499100.0,,,,,,,148.0
2009-04-06,109.0,5450.0,504550.0,,,,,,,109.0
2009-04-07,100.0,5000.0,509550.0,,,,,,,100.0
2009-04-08,105.0,5250.0,514800.0,,,,,,,105.0
2009-04-09,99.0,4950.0,519750.0,,,,,,,99.0
2009-04-10,108.0,5400.0,525150.0,,,,,,,108.0
2009-04-11,120.0,6000.0,531150.0,,,,,,,128.0
2009-04-12,118.0,5900.0,537050.0,,,,,,,127.0
2009-04-13,115.0,5750.0,542800.0,,,,,,,117.0
2009-04-14,124.0,6200.0,549000.0,,,,,,,124.0
2009-04-15,113.0,5650.0,554650.0,,,,,,,113.0
2009-04-16,123.0,6150.0,560800.0,,,,,,,123.0
2009-04-17,112.0,5600.0,566400.0,,,,,,,112.0
2009-04-18,126.0,6300.0,572700.0,,,,,,,131.0
2009-04-19,119.0,5950.0,578650.0,,,,,,,128.0
2009-04-20,119.0,5950.0,584600.0,,,,,,,236.0
2009-04-21,123.0,6150.0,590750.0,,,,,,,125.0
2009-04-22,121.0,6050.0,596800.0,,,,,,,121.0
2009-04-23,75.0,3750.0,600550.0,,,,,,,75.0
2009-04-24,115.0,5750.0,606300.0,,,,,,,115.0
2009-04-25,118.0,5900.0,612200.0,,,,,,,118.0
2009-04-26,112.0,5600.0,617800.0,,,,,,,128.0
2009-04-27,104.0,5200.0,623000.0,,,,,,,104.0
2009-04-28,117.0,5850.0,628850.0,,,,,,,117.0
2009-04-29,128.0,6400.0,635250.0,,,,,,,149.0
2009-04-30,131.0,6550.0,641800.0,,,,,,,131.0
2009-05-01,121.0,6050.0,647850.0,,,,,,,121.0
2009-05-02,126.0,6300.0,654150.0,,,,,,,142.0
2009-05-03,106.0,5300.0,659450.0,,,,,,,110.0
2009-05-04,128.0,6400.0,665850.0,,,,,,,159.0
2009-05-05,135.0,6750.0,672600.0,,,,,,,146.0
2009-05-06,135.0,6750.0,679350.0,,,,,,,135.0
2009-05-07,122.0,6100.0,685450.0,,,,,,,122.0
2009-05-08,107.0,5350.0,690800.0,,,,,,,107.0
2009-05-09,78.0,3900.0,694700.0,,,,,,,78.0
2009-05-10,85.0,4250.0,698950.0,,,,,,,85.0
2009-05-11,120.0,6000.0,704950.0,,,,,,,123.0
2009-05-12,130.0,6500.0,711450.0,,,,,,,130.0
2009-05-13,111.0,5550.0,717000.0,,,,,,,117.0
2009-05-14,139.0,6950.0,723950.0,,,,,,,145.0
2009-05-15,136.0,6800.0,730750.0,,,,,,,147.0
2009-05-16,119.0,5950.0,736700.0,,,,,,,119.0
2009-05-17,127.0,6350.0,743050.0,,,,,,,127.0
2009-05-18,118.0,5900.0,748950.0,,,,,,,118.0
2009-05-19,86.0,4300.0,753250.0,,,,,,,86.0
2009-05-20,120.0,6000.0,759250.0,,,,,,,120.0
2009-05-21,82.0,4100.0,763350.0,,,,,,,82.0
2009-05-22,61.0,3050.0,766400.0,,,,,,,61.0
2009-05-23,32.0,1600.0,768000.0,,,,,,,32.0
2009-05-24,100.0,5000.0,773000.0,,,,,,,100.0
2009-05-25,109.0,5450.0,778450.0,,,,,,,109.0
2009-05-26,125.0,6250.0,784700.0,,,,,,,125.0
2009-05-27,119.0,5950.0,790650.0,,,,,,,119.0
2009-05-28,95.0,4750.0,795400.0,,,,,,,95.0
2009-05-29,106.0,5300.0,800700.0,,,,,,,167.0
2009-05-30,109.0,5450.0,806150.0,,,,,,,109.0
2009-05-31,96.0,4800.0,810950.0,,,,,,,96.0
2009-06-01,71.0,3550.0,814500.0,,,,,,,73.0
2009-06-02,111.0,5550.0,820050.0,,,,,,,111.0
2009-06-03,71.0,3550.0,823600.0,,,,,,,71.0
2009-06-04,66.0,3300.0,826900.0,,,,,,,66.0
2009-06-05,30.0,1500.0,828400.0,,,,,,,30.0
2009-06-06,28.0,1400.0,829800.0,,,,,,,28.0
2009-06-07,16.0,800.0,830600.0,,,,,,,16.0
2009-06-08,82.0,4100.0,834700.0,,,,,,,82.0
2009-06-09,91.0,4550.0,839250.0,,,,,,,91.0
2009-06-10,82.0,4100.0,843350.0,,,,,,,82.0
2009-06-11,89.0,4450.0,847800.0,,,,,,,89.0
2009-06-12,86.0,4300.0,852100.0,,,,,,,86.0
2009-06-13,78.0,3900.0,856000.0,,,,,,,78.0
2009-06-14,72.0,3600.0,859600.0,,,,,,,72.0
2009-06-15,84.0,4200.0,863800.0,,,,,,,84.0
2009-06-16,71.0,3550.0,867350.0,,,,,,,71.0
2009-06-17,79.0,3950.0,871300.0,,,,,,,79.0
2009-06-18,80.0,4000.0,875300.0,,,,,,,80.0
2009-06-19,87.0,4350.0,879650.0,,,,,,,87.0
2009-06-20,78.0,3900.0,883550.0,,,,,,,78.0
2009-06-21,81.0,4050.0,887600.0,,,,,,,81.0
2009-06-22,76.0,3800.0,891400.0,,,,,,,137.0
2009-06-23,76.0,3800.0,895200.0,,,,,,,76.0
2009-06-24,95.0,4750.0,899950.0,,,,,,,100.0
2009-06-25,68.0,3400.0,903350.0,,,,,,,89.0
2009-06-26,90.0,4500.0,907850.0,,,,,,,90.0
2009-06-27,84.0,4200.0,912050.0,,,,,,,84.0
2009-06-28,46.0,2300.0,914350.0,,,,,,,48.0
2009-06-29,83.0,4150.0,918500.0,,,,,,,87.0
2009-06-30,85.0,4250.0,922750.0,,,,,,,85.0
2009-07-01,74.0,3700.0,926450.0,,,,,,,77.0
2009-07-02,83.0,4150.0,930600.0,,,,,,,85.0
2009-07-03,82.0,4100.0,934700.0,,,,,,,82.0
2009-07-04,89.0,4450.0,939150.0,,,,,,,89.0
2009-07-05,79.0,3950.0,943100.0,,,,,,,79.0
2009-07-06,84.0,4200.0,947300.0,,,,,,,84.0
2009-07-07,69.0,3450.0,950750.0,,,,,,,69.0
2009-07-08,74.0,3700.0,954450.0,,,,,,,74.0
2009-07-09,86.0,4300.0,958750.0,,,,,,,86.0
2009-07-10,81.0,4050.0,962800.0,,,,,,,81.0
2009-07-11,83.0,4150.0,966950.0,,,,,,,83.0
2009-07-12,77.0,3850.0,970800.0,,,,,,,77.0
2009-07-13,78.0,3900.0,974700.0,,,,,,,78.0
2009-07-14,69.0,3450.0,978150.0,,,,,,,69.0
2009-07-15,45.0,2250.0,980400.0,,,,,,,45.0
2009-07-16,71.0,3550.0,983950.0,,,,,,,71.0
2009-07-17,47.0,2350.0,986300.0,,,,,,,47.0
2009-07-18,4.0,200.0,986500.0,,,,,,,4.0
2009-07-19,70.0,3500.0,990000.0,,,,,,,70.0
2009-07-20,70.0,3500.0,993500.0,,,,,,,192.0
2009-07-21,82.0,4100.0,997600.0,,,,,,,82.0
2009-07-22,60.0,3000.0,1000600.0,,,,,,,60.0
2009-07-23,76.0,3800.0,1004400.0,,,,,,,76.0
2009-07-24,73.0,3650.0,1008050.0,,,,,,,73.0
2009-07-25,32.0,1600.0,1009650.0,,,,,,,32.0
2009-07-26,21.0,1050.0,1010700.0,,,,,,,21.0
2009-07-27,74.0,3700.0,1014400.0,,,,,,,74.0
2009-07-28,41.0,2050.0,1016450.0,,,,,,,41.0
2009-07-29,19.0,950.0,1017400.0,,,,,,,22.0
2009-07-30,15.0,750.0,1018150.0,,,,,,,17.0
2009-07-31,17.0,850.0,1019000.0,,,,,,,17.0
2009-08-01,28.0,1400.0,1020400.0,,,,,,,28.0
2009-08-02,23.0,1150.0,1021550.0,,,,,,,23.0
2009-08-03,12.0,600.0,1022150.0,,,,,,,12.0
2009-08-04,81.0,4050.0,1026200.0,,,,,,,81.0
2009-08-05,87.0,4350.0,1030550.0,,,,,,,87.0
2009-08-06,90.0,4500.0,1035050.0,,,,,,,90.0
2009-08-07,80.0,4000.0,1039050.0,,,,,,,192.0
2009-08-08,80.0,4000.0,1043050.0,,,,,,,80.0
2009-08-09,101.0,5050.0,1048100.0,,,,,,,101.0
2009-08-10,75.0,3750.0,1051850.0,,,,,,,75.0
2009-08-11,70.0,3500.0,1055350.0,,,,,,,70.0
2009-08-12,63.0,3150.0,1058500.0,,,,,,,63.0
2009-08-13,85.0,4250.0,1062750.0,,,,,,,85.0
2009-08-14,63.0,3150.0,1065900.0,,,,,,,63.0
2009-08-15,26.0,1300.0,1067200.0,,,,,,,26.0
2009-08-16,19.0,950.0,1068150.0,,,,,,,19.0
2009-08-17,17.0,850.0,1069000.0,,,,,,,17.0
2009-08-18,10.0,500.0,1069500.0,,,,,,,10.0
2009-08-19,18.0,900.0,1070400.0,,,,,,,18.0
2009-08-20,22.0,1100.0,1071500.0,,,,,,,22.0
2009-08-21,14.0,700.0,1072200.0,,,,,,,14.0
2009-08-22,7.0,350.0,1072550.0,,,,,,,7.0
2009-08-23,15.0,750.0,1073300.0,,,,,,,15.0
2009-08-24,15.0,750.0,1074050.0,,,,,,,15.0
2009-08-25,50.0,2500.0,1076550.0,,,,,,,50.0
2009-08-26,48.0,2400.0,1078950.0,,,,,,,96.0
2009-08-27,29.0,1450.0,1080400.0,,,,,,,29.0
2009-08-28,75.0,3750.0,1084150.0,,,,,,,75.0
2009-08-29,78.0,3900.0,1088050.0,,,,,,,78.0
2009-08-30,97.0,4850.0,1092900.0,,,,,,,99.0
2009-08-31,86.0,4300.0,1097200.0,,,,,,,93.0
2009-09-01,78.0,3900.0,1101100.0,,,,,,,78.0
2009-09-02,66.0,3300.0,1104400.0,,,,,,,66.0
2009-09-03,61.0,3050.0,1107450.0,,,,,,,76.0
2009-09-04,64.0,3200.0,1110650.0,,,,,,,64.0
2009-09-05,76.0,3800.0,1114450.0,,,,,,,76.0
2009-09-06,68.0,3400.0,1117850.0,,,,,,,68.0
2009-09-07,78.0,3900.0,1121750.0,,,,,,,92.0
2009-09-08,69.0,3450.0,1125200.0,,,,,,,69.0
2009-09-09,54.0,2700.0,1127900.0,,,,,,,54.0
2009-09-10,67.0,3350.0,1131250.0,,,,,,,67.0
2009-09-11,67.0,3350.0,1134600.0,,,,,,,67.0
2009-09-12,69.0,3450.0,1138050.0,,,,,,,69.0
2009-09-13,75.0,3750.0,1141800.0,,,,,,,75.0
2009-09-14,74.0,3700.0,1145500.0,,,,,,,74.0
2009-09-15,44.0,2200.0,1147700.0,,,,,,,44.0
2009-09-16,72.0,3600.0,1151300.0,,,,,,,74.0
2009-09-17,84.0,4200.0,1155500.0,,,,,,,186.0
2009-09-18,78.0,3900.0,1159400.0,,,,,,,78.0
2009-09-19,74.0,3700.0,1163100.0,,,,,,,74.0
2009-09-20,78.0,3900.0,1167000.0,,,,,,,78.0
2009-09-21,69.0,3450.0,1170450.0,,,,,,,78.0
2009-09-22,25.0,1250.0,1171700.0,,,,,,,66.0
2009-09-23,36.0,1800.0,1173500.0,,,,,,,36.0
2009-09-24,97.0,4850.0,1178350.0,,,,,,,97.0
2009-09-25,91.0,4550.0,1182900.0,,,,,,,119.0
2009-09-26,100.0,5000.0,1187900.0,,,,,,,117.0
2009-09-27,87.0,4350.0,1192250.0,,,,,,,87.0
2009-09-28,85.0,4250.0,1196500.0,,,,,,,85.0
2009-09-29,88.0,4400.0,1200900.0,,,,,,,133.0
2009-09-30,85.0,4250.0,1205150.0,,,,,,,85.0
2009-10-01,82.0,4100.0,1209250.0,,,,,,,82.0
2009-10-02,72.0,3600.0,1212850.0,,,,,,,83.0
2009-10-03,58.0,2900.0,1215750.0,,,,,,,58.0
2009-10-04,53.0,2650.0,1218400.0,,,,,,,53.0
2009-10-05,55.0,2750.0,1221150.0,,,,,,,55.0
2009-10-06,43.0,2150.0,1223300.0,,,,,,,58.0
2009-10-07,60.0,3000.0,1226300.0,,,,,,,60.0
2009-10-08,70.0,3500.0,1229800.0,,,,,,,70.0
2009-10-09,79.0,3950.0,1233750.0,,,,,,,79.0
2009-10-10,77.0,3850.0,1237600.0,,,,,,,77.0
2009-10-11,74.0,3700.0,1241300.0,,,,,,,74.0
2009-10-12,58.0,2900.0,1244200.0,,,,,,,132.0
2009-10-13,57.0,2850.0,1247050.0,,,,,,,57.0
2009-10-14,69.0,3450.0,1250500.0,,,,,,,69.0
2009-10-15,71.0,3550.0,1254050.0,,,,,,,71.0
2009-10-16,60.0,3000.0,1257050.0,,,,,,,141.0
2009-10-17,57.0,2850.0,1259900.0,,,,,,,57.0
2009-10-18,74.0,3700.0,1263600.0,,,,,,,82.0
2009-10-19,112.0,5600.0,1269200.0,,,,,,,112.0
2009-10-20,95.0,4750.0,1273950.0,,,,,,,197.0
2009-10-21,80.0,4000.0,1277950.0,,,,,,,99.0
2009-10-22,90.0,4500.0,1282450.0,,,,,,,130.0
2009-10-23,89.0,4450.0,1286900.0,,,,,,,89.0
2009-10-24,62.0,3100.0,1290000.0,,,,,,,70.0
2009-10-25,76.0,3800.0,1293800.0,,,,,,,76.0
2009-10-26,71.0,3550.0,1297350.0,,,,,,,71.0
2009-10-27,64.0,3200.0,1300550.0,,,,,,,81.0
2009-10-28,66.0,3300.0,1303850.0,,,,,,,66.0
2009-10-29,46.0,2300.0,1306150.0,,,,,,,89.0
2009-10-30,60.0,3000.0,1309150.0,,,,,,,60.0
2009-10-31,46.0,2300.0,1311450.0,,,,,,,46.0
2009-11-01,25.0,1250.0,1312700.0,,,,,,,25.0
2009-11-02,33.0,1650.0,1314350.0,,,,,,,33.0
2009-11-03,62.0,3100.0,1317450.0,,,,,,,62.0
2009-11-04,63.0,3150.0,1320600.0,,,,,,,105.0
2009-11-05,57.0,2850.0,1323450.0,,,,,,,57.0
2009-11-06,62.0,3100.0,1326550.0,,,,,,,62.0
2009-11-07,69.0,3450.0,1330000.0,,,,,,,69.0
2009-11-08,73.0,3650.0,1333650.0,,,,,,,73.0
2009-11-09,64.0,3200.0,1336850.0,,,,,,,64.0
2009-11-10,78.0,3900.0,1340750.0,,,,,,,120.0
2009-11-11,64.0,3200.0,1343950.0,,,,,,,76.0
2009-11-12,66.0,3300.0,1347250.0,,,,,,,68.0
2009-11-13,80.0,4000.0,1351250.0,,,,,,,91.0
2009-11-14,79.0,3950.0,1355200.0,,,,,,,79.0
2009-11-15,96.0,4800.0,1360000.0,,,,,,,96.0
2009-11-16,97.0,4850.0,1364850.0,,,,,,,97.0
2009-11-17,92.0,4600.0,1369450.0,,,,,,,92.0
2009-11-18,79.0,3950.0,1373400.0,,,,,,,79.0
2009-11-19,70.0,3500.0,1376900.0,,,,,,,153.0
2009-11-20,86.0,4300.0,1381200.0,,,,,,,86.0
2009-11-21,73.0,3650.0,1384850.0,,,,,,,73.0
2009-11-22,106.0,5300.0,1390150.0,,,,,,,106.0
2009-11-23,96.0,4800.0,1394950.0,,,,,,,96.0
2009-11-24,93.0,4650.0,1399600.0,,,,,,,93.0
2009-11-25,90.0,4500.0,1404100.0,,,,,,,90.0
2009-11-26,84.0,4200.0,1408300.0,,,,,,,84.0
2009-11-27,74.0,3700.0,1412000.0,,,,,,,74.0
2009-11-28,71.0,3550.0,1415550.0,,,,,,,71.0
2009-11-29,60.0,3000.0,1418550.0,,,,,,,60.0
2009-11-30,75.0,3750.0,1422300.0,,,,,,,75.0
2009-12-01,73.0,3650.0,1425950.0,,,,,,,240.0
2009-12-02,94.0,4700.0,1430650.0,,,,,,,94.0
2009-12-03,88.0,4400.0,1435050.0,,,,,,,88.0
2009-12-04,36.0,1800.0,1436850.0,,,,,,,36.0
2009-12-05,64.0,3200.0,1440050.0,,,,,,,84.0
2009-12-06,103.0,5150.0,1445200.0,,,,,,,107.0
2009-12-07,112.0,5600.0,1450800.0,,,,,,,133.0
2009-12-08,105.0,5250.0,1456050.0,,,,,,,116.0
2009-12-09,96.0,4800.0,1460850.0,,,,,,,119.0
2009-12-10,104.0,5200.0,1466050.0,,,,,,,104.0
2009-12-11,112.0,5600.0,1471650.0,,,,,,,180.0
2009-12-12,110.0,5500.0,1477150.0,,,,,,,110.0
2009-12-13,114.0,5700.0,1482850.0,,,,,,,114.0
2009-12-14,102.0,5100.0,1487950.0,,,,,,,437.0
2009-12-15,110.0,5500.0,1493450.0,,,,,,,137.0
2009-12-16,136.0,6800.0,1500250.0,,,,,,,136.0
2009-12-17,169.0,8450.0,1508700.0,,,,,,,179.0
2009-12-18,225.0,11250.0,1519950.0,,,,,,,225.0
2009-12-19,198.0,9900.0,1529850.0,,,,,,,200.0
2009-12-20,175.0,8750.0,1538600.0,,,,,,,177.0
2009-12-21,175.0,8750.0,1547350.0,,,,,,,175.0
2009-12-22,162.0,8100.0,1555450.0,,,,,,,162.0
2009-12-23,154.0,7700.0,1563150.0,,,,,,,154.0
2009-12-24,154.0,7700.0,1570850.0,,,,,,,154.0
2009-12-25,149.0,7450.0,1578300.0,,,,,,,151.0
2009-12-26,174.0,8700.0,1587000.0,,,,,,,174.0
2009-12-27,167.0,8350.0,1595350.0,,,,,,,173.0
2009-12-28,137.0,6850.0,1602200.0,,,,,,,137.0
2009-12-29,171.0,8550.0,1610750.0,,,,,,,171.0
2009-12-30,141.0,7050.0,1617800.0,,,,,,,141.0
2009-12-31,138.0,6900.0,1624700.0,,,,,,,138.0
2010-01-01,132.0,6600.0,1631300.0,,,,,,,136.0
2010-01-02,126.0,6300.0,1637600.0,,,,,,,126.0
2010-01-03,186.0,9300.0,1646900.0,,,,,,,186.0
2010-01-04,181.0,9050.0,1655950.0,,,,,,,266.0
2010-01-05,198.0,9900.0,1665850.0,,,,,,,198.0
2010-01-06,163.0,8150.0,1674000.0,,,,,,,163.0
2010-01-07,154.0,7700.0,1681700.0,,,,,,,154.0
2010-01-08,153.0,7650.0,1689350.0,,,,,,,153.0
2010-01-09,151.0,7550.0,1696900.0,,,,,,,151.0
2010-01-10,190.0,9500.0,1706400.0,,,,,,,190.0
2010-01-11,159.0,7950.0,1714350.0,,,,,,,159.0
2010-01-12,159.0,7950.0,1722300.0,,,,,,,375.0
2010-01-13,164.0,8200.0,1730500.0,,,,,,,168.0
2010-01-14,143.0,7150.0,1737650.0,,,,,,,155.0
2010-01-15,141.0,7050.0,1744700.0,,,,,,,147.0
2010-01-16,125.0,6250.0,1750950.0,,,,,,,132.0
2010-01-17,131.0,6550.0,1757500.0,,,,,,,131.0
2010-01-18,125.0,6250.0,1763750.0,,,,,,,128.0
2010-01-19,124.0,6200.0,1769950.0,,,,,,,124.0
2010-01-20,158.0,7900.0,1777850.0,,,,,,,158.0
2010-01-21,175.0,8750.0,1786600.0,,,,,,,187.0
2010-01-22,133.0,6650.0,1793250.0,,,,,,,141.0
2010-01-23,160.0,8000.0,1801250.0,,,,,,,164.0
2010-01-24,154.0,7700.0,1808950.0,,,,,,,156.0
2010-01-25,211.0,10550.0,1819500.0,,,,,,,272.0
2010-01-26,195.0,9750.0,1829250.0,,,,,,,215.0
2010-01-27,164.0,8200.0,1837450.0,,,,,,,182.0
2010-01-28,177.0,8850.0,1846300.0,,,,,,,199.0
2010-01-29,197.0,9850.0,1856150.0,,,,,,,214.0
2010-01-30,210.0,10500.0,1866650.0,,,,,,,248.0
2010-01-31,165.0,8250.0,1874900.0,,,,,,,184.0
2010-02-01,184.0,9200.0,1884100.0,,,,,,,203.0
2010-02-02,145.0,7250.0,1891350.0,,,,,,,167.0
2010-02-03,270.0,13500.0,1904850.0,,,,,,,277.0
2010-02-04,229.0,11450.0,1916300.0,,,,,,,269.0
2010-02-05,223.0,11150.0,1927450.0,,,,,,,472.0
2010-02-06,192.0,9600.0,1937050.0,,,,,,,224.0
2010-02-07,217.0,10850.0,1947900.0,,,,,,,230.0
2010-02-08,200.0,10000.0,1957900.0,,,,,,,329.0
2010-02-09,207.0,10350.0,1968250.0,,,,,,,623.0
2010-02-10,168.0,8400.0,1976650.0,,,,,,,777.0
2010-02-11,169.0,8450.0,1985100.0,,,,,,,245.0
2010-02-12,183.0,9150.0,1994250.0,,,,,,,226.0
2010-02-13,232.0,11600.0,2005850.0,,,,,,,318.0
2010-02-14,208.0,10400.0,2016250.0,,,,,,,263.0
2010-02-15,176.0,8800.0,2025050.0,,,,,,,273.0
2010-02-16,195.0,9750.0,2034800.0,,,,,,,217.0
2010-02-17,239.0,11950.0,2046750.0,,,,,,,267.0
2010-02-18,208.0,10400.0,2057150.0,,,,,,,268.0
2010-02-19,192.0,9600.0,2066750.0,,,,,,,198.0
2010-02-20,208.0,10400.0,2077150.0,,,,,,,221.0
2010-02-21,223.0,11150.0,2088300.0,,,,,,,344.0
2010-02-22,260.0,13000.0,2101300.0,,,,,,,531.0
2010-02-23,250.0,12500.0,2113800.0,,,,,,,252.0
2010-02-24,171.0,8550.0,2122350.0,,,,,,,283.0
2010-02-25,154.0,7700.0,2130050.0,,,,,,,300.0
2010-02-26,172.0,8600.0,2138650.0,,,,,,,196.0
2010-02-27,172.0,8600.0,2147250.0,,,,,,,184.0
2010-02-28,156.0,7800.0,2155050.0,,,,,,,264.0
2010-03-01,195.0,9750.0,2164800.0,,,,,,,227.0
2010-03-02,188.0,9400.0,2174200.0,,,,,,,233.0
2010-03-03,152.0,7600.0,2181800.0,,,,,,,260.0
2010-03-04,185.0,9250.0,2191050.0,,,,,,,575.0
2010-03-05,171.0,8550.0,2199600.0,,,,,,,175.0
2010-03-06,177.0,8850.0,2208450.0,,,,,,,274.0
2010-03-07,179.0,8950.0,2217400.0,,,,,,,297.0
2010-03-08,125.0,6250.0,2223650.0,,,,,,,313.0
2010-03-09,146.0,7300.0,2230950.0,,,,,,,229.0
2010-03-10,162.0,8100.0,2239050.0,,,,,,,211.0
2010-03-11,133.0,6650.0,2245700.0,,,,,,,200.0
2010-03-12,121.0,6050.0,2251750.0,,,,,,,130.0
2010-03-13,153.0,7650.0,2259400.0,,,,,,,190.0
2010-03-14,125.0,6250.0,2265650.0,,,,,,,134.0
2010-03-15,135.0,6750.0,2272400.0,,,,,,,145.0
2010-03-16,126.0,6300.0,2278700.0,,,,,,,154.0
2010-03-17,136.0,6800.0,2285500.0,,,,,,,164.0
2010-03-18,140.0,7000.0,2292500.0,,,,,,,285.0
2010-03-19,153.0,7650.0,2300150.0,,,,,,,229.0
2010-03-20,192.0,9600.0,2309750.0,,,,,,,273.0
2010-03-21,183.0,9150.0,2318900.0,,,,,,,193.0
2010-03-22,179.0,8950.0,2327850.0,,,,,,,223.0
2010-03-23,207.0,10350.0,2338200.0,,,,,,,289.0
2010-03-24,171.0,8550.0,2346750.0,,,,,,,208.0
2010-03-25,187.0,9350.0,2356100.0,,,,,,,541.0
2010-03-26,197.0,9850.0,2365950.0,,,,,,,280.0
2010-03-27,178.0,8900.0,2374850.0,,,,,,,217.0
2010-03-28,186.0,9300.0,2384150.0,,,,,,,196.0
2010-03-29,195.0,9750.0,2393900.0,,,,,,,268.0
2010-03-30,215.0,10750.0,2404650.0,,,,,,,227.0
2010-03-31,209.0,10450.0,2415100.0,,,,,,,239.0
2010-04-01,168.0,8400.0,2423500.0,,,,,,,197.0
2010-04-02,156.0,7800.0,2431300.0,,,,,,,179.0
2010-04-03,161.0,8050.0,2439350.0,,,,,,,192.0
2010-04-04,171.0,8550.0,2447900.0,,,,,,,241.0
2010-04-05,153.0,7650.0,2455550.0,,,,,,,307.0
2010-04-06,159.0,7950.0,2463500.0,,,,,,,267.0
2010-04-07,193.0,9650.0,2473150.0,,,,,,,303.0
2010-04-08,183.0,9150.0,2482300.0,,,,,,,227.0
2010-04-09,189.0,9450.0,2491750.0,,,,,,,308.0
2010-04-10,260.0,13000.0,2504750.0,,,,,,,559.0
2010-04-11,223.0,11150.0,2515900.0,,,,,,,398.0
2010-04-12,203.0,10150.0,2526050.0,,,,,,,357.0
2010-04-13,189.0,9450.0,2535500.0,,,,,,,246.0
2010-04-14,180.0,9000.0,2544500.0,,,,,,,338.0
2010-04-15,216.0,10800.0,2555300.0,,,,,,,891.0
2010-04-16,202.0,10100.0,2565400.0,,,,,,,433.0
2010-04-17,221.0,11050.0,2576450.0,,,,,,,306.0
2010-04-18,245.0,12250.0,2588700.0,,,,,,,3479.0
2010-04-19,232.0,11600.0,2600300.0,,,,,,,537.0
2010-04-20,205.0,10250.0,2610550.0,,,,,,,426.0
2010-04-21,219.0,10950.0,2621500.0,,,,,,,375.0
2010-04-22,159.0,7950.0,2629450.0,,,,,,,232.0
2010-04-23,150.0,7500.0,2636950.0,,,,,,,241.0
2010-04-24,168.0,8400.0,2645350.0,,,,,,,285.0
2010-04-25,158.0,7900.0,2653250.0,,,,,,,343.0
2010-04-26,164.0,8200.0,2661450.0,,,,,,,281.0
2010-04-27,180.0,9000.0,2670450.0,,,,,,,271.0
2010-04-28,180.0,9000.0,2679450.0,,,,,,,329.0
2010-04-29,147.0,7350.0,2686800.0,,,,,,,212.0
2010-04-30,144.0,7200.0,2694000.0,,,,,,,206.0
