"<1d, x; 1d-1w, x; 1w-1m, x; 1-3m, x; 3-6m, x; 6-12m, x; 12-18m, x; 18-24m, x; 2-3y, x; 3-5y, x; >5y, x; BTC/USD, x","<1d, y","<1d, text","1d-1w, y","1d-1w, text","1w-1m, y","1w-1m, text","1-3m, y","1-3m, text","3-6m, y","3-6m, text","6-12m, y","6-12m, text","12-18m, y","12-18m, text","18-24m, y","18-24m, text","2-3y, y","2-3y, text","3-5y, y","3-5y, text",">5y, y",">5y, text","BTC/USD, y"
"2018-09-12","0.011222399487675136","1.12%","0.035271899031764184","2.40%","0.08765941399763064","5.24%","0.16740879701631034","7.97%","0.2680419957538596","10.06%","0.5238332569152648","25.58%","0.6278067976300868","10.40%","0.6577417906736245","2.99%","0.7059968965493868","4.83%","0.8162081327710303","11.02%","1.0","18.38%","6297.6866666666665"
"2018-09-13","0.014576161106797832","1.46%","0.03990981238227266","2.53%","0.09091095940745657","5.10%","0.17075183220550033","7.98%","0.27075531773936995","10.00%","0.5235500660973416","25.28%","0.6283143001062871","10.48%","0.6576866287821866","2.94%","0.7059432754111491","4.83%","0.8161625556996579","11.02%","1.0","18.38%","6326.04"
"2018-09-14","0.009962376586893244","1.00%","0.03923471548677638","2.93%","0.0902232690803739","5.10%","0.17121573952551555","8.10%","0.2703894534841611","9.92%","0.5229330104740503","25.25%","0.6284168492685399","10.55%","0.6578291452856988","2.94%","0.7061131624199058","4.83%","0.8163151688405905","11.02%","1.0","18.37%","6391.49"
"2018-09-15","0.006308035606619188","0.63%","0.03899345580087536","3.27%","0.08932157190570597","5.03%","0.17068068089936533","8.14%","0.2694335319822505","9.88%","0.5219878986081375","25.26%","0.6283693724202566","10.64%","0.6578161401075129","2.94%","0.7061072307707953","4.83%","0.8163007346165079","11.02%","0.9999999999999998","18.37%","6456.940000000001"
"2018-09-16","0.005621830110871071","0.56%","0.03753097433013878","3.19%","0.08733315084614722","4.98%","0.17027889377086658","8.29%","0.2686913308805936","9.84%","0.5215494701019019","25.29%","0.6281888529103464","10.66%","0.6578127817693141","2.96%","0.7060752353085196","4.83%","0.8162108891422518","11.01%","1.0","18.38%","6522.39"
"2018-09-17","0.0073732337712372675","0.74%","0.03672438206386973","2.94%","0.08761113114571532","5.09%","0.1701152859960605","8.25%","0.26848277146782484","9.84%","0.5213323933397092","25.28%","0.628116939983395","10.68%","0.657774663598698","2.97%","0.7060734959166347","4.83%","0.8161929520655654","11.01%","1.0","18.38%","6462.39"
"2018-09-18","0.009124637431603464","0.91%","0.03591778979760067","2.68%","0.08788911144528341","5.20%","0.1699516782212544","8.21%","0.2682742120550561","9.83%","0.5211153165775164","25.28%","0.6280450270564435","10.69%","0.6577365454280818","2.97%","0.7060717565247498","4.83%","0.816175014988879","11.01%","1.0000000000000002","18.38%","6402.39"
"2018-09-19","0.009190982988385072","0.92%","0.03352277372058112","2.43%","0.08819710772559325","5.47%","0.16916457210721356","8.10%","0.2674479974912845","9.83%","0.520402297633788","25.30%","0.6278145670395407","10.74%","0.6576594969774494","2.98%","0.7060691555896836","4.84%","0.8160749076804592","11.00%","1.0","18.39%","6342.39"
"2018-09-20","0.009644461424690484","0.96%","0.027286323143757053","1.76%","0.08698061302698742","5.97%","0.16883299492301124","8.19%","0.2674991845180561","9.87%","0.5195982722432482","25.21%","0.6275171586975733","10.79%","0.657552147491554","3.00%","0.7059935631344441","4.84%","0.8160087829715693","11.00%","1.0","18.40%","6480.3"
"2018-09-21","0.012905693911844728","1.29%","0.030464692095209887","1.76%","0.08706935840649219","5.66%","0.16965559662787094","8.26%","0.26788969244814737","9.82%","0.5192890232569958","25.14%","0.6275840522638242","10.83%","0.6577199416405366","3.01%","0.7061341278579522","4.84%","0.8159831000107163","10.98%","1.0000000000000002","18.40%","6618.21"
"2018-09-22","0.010451287175376805","1.05%","0.03238560114971796","2.19%","0.08771039581714454","5.53%","0.17044820326764668","8.27%","0.267903758705598","9.75%","0.5188458122023714","25.09%","0.6273027564187954","10.85%","0.6576530149512866","3.04%","0.7061037995285044","4.85%","0.8158101010833594","10.97%","0.9999999999999998","18.42%","6756.12"
"2018-09-23","0.005876982570224658","0.59%","0.03246394881789006","2.66%","0.08669726097732666","5.42%","0.17009701953517808","8.34%","0.26663705724671466","9.65%","0.5186281019317263","25.20%","0.6273053725170878","10.87%","0.6575910614239566","3.03%","0.7060431237149282","4.85%","0.8157397002111425","10.97%","1.0000000000000002","18.43%","6698.5633333333335"
"2018-09-24","0.007646031031522235","0.76%","0.03187628092369163","2.42%","0.0860911199448158","5.42%","0.17010646909314275","8.40%","0.2660749408265516","9.60%","0.5185630559173805","25.25%","0.6260609573290715","10.75%","0.6575865267374017","3.15%","0.7060541060625664","4.85%","0.8155965252513734","10.95%","0.9999999999999998","18.44%","6641.006666666666"
"2018-09-25","0.01181252354264817","1.18%","0.032370328112064174","2.06%","0.08595909053448866","5.36%","0.17011522179441754","8.42%","0.2656980870027119","9.56%","0.5183191466273471","25.26%","0.6261164850663441","10.78%","0.6576328312973041","3.15%","0.7060196400229879","4.84%","0.8154306411472744","10.94%","1.0","18.46%","6583.45"
"2018-09-26","0.011061405277424885","1.11%","0.033351211925536216","2.23%","0.08564250800235627","5.23%","0.16755916344395222","8.19%","0.2655164354211855","9.80%","0.5175708523724877","25.21%","0.6256832681318379","10.81%","0.657283197006811","3.16%","0.70573078728292","4.84%","0.8151911613038941","10.95%","1.0","18.48%","6617.66"
"2018-09-27","0.011463598384025386","1.15%","0.03365364995911023","2.22%","0.0851370681866033","5.15%","0.1683807780632724","8.32%","0.26518721005027396","9.68%","0.5174056794412434","25.22%","0.6259553248733042","10.85%","0.6575933464593587","3.16%","0.7059798214420391","4.84%","0.8153496012587701","10.94%","1.0","18.47%","6651.87"
"2018-09-28","0.012376215192211857","1.24%","0.03419261199863352","2.18%","0.0842736548311129","5.01%","0.16870688723242402","8.44%","0.2649835222401675","9.63%","0.5173471898125306","25.24%","0.6256415589342879","10.83%","0.6577023947569637","3.21%","0.7060804521479004","4.84%","0.8152461421871243","10.92%","1.0000000000000002","18.48%","6686.08"
"2018-09-29","0.011039234154859835","1.10%","0.03360978743799918","2.26%","0.08461779214896277","5.10%","0.1699969945576274","8.54%","0.26566051312348665","9.57%","0.5175233594827346","25.19%","0.6253337331369435","10.78%","0.6576211332053556","3.23%","0.7060106561548627","4.84%","0.8151333885739803","10.91%","1.0","18.49%","6661.06"
"2018-09-30","0.007632264185036131","0.76%","0.033742399556432975","2.61%","0.08443381948774223","5.07%","0.16528877368601494","8.09%","0.2656127697578716","10.03%","0.5175482154891573","25.19%","0.6252765721688179","10.77%","0.6577019848975161","3.24%","0.7060540183494465","4.84%","0.8151686547015147","10.91%","1.0","18.48%","6636.04"
"2018-10-01","0.007350441348491702","0.74%","0.03400325550691416","2.67%","0.08414804970321707","5.01%","0.16466942977193322","8.05%","0.26546083865325004","10.08%","0.5173941341310395","25.19%","0.6251561185294009","10.78%","0.6577182476675354","3.26%","0.7059867189308204","4.83%","0.8148949450239145","10.89%","1.0000000000000002","18.51%","6611.02"
"2018-10-02","0.011357984211041028","1.14%","0.03534314842966355","2.40%","0.08544649783885787","5.01%","0.1644615539453442","7.90%","0.265689944063699","10.12%","0.5172171873693927","25.15%","0.6251453718579603","10.79%","0.6576841852682886","3.25%","0.7058900571183416","4.82%","0.8148565345329117","10.90%","0.9999999999999998","18.51%","6568.59"
"2018-10-03","0.011560568300774857","1.16%","0.034323039051556224","2.28%","0.0866722630721412","5.23%","0.16476239933524905","7.81%","0.265851191850648","10.11%","0.5168798993750455","25.10%","0.625121906844761","10.82%","0.6576593307486688","3.25%","0.7058534582972221","4.82%","0.8147967356264382","10.89%","1.0","18.52%","6526.16"
"2018-10-04","0.01144826005248563","1.14%","0.036515054713710214","2.51%","0.0871610741424845","5.06%","0.16501732221724352","7.79%","0.265915490199048","10.09%","0.516613669313204","25.07%","0.6249324007969557","10.83%","0.6576254666187069","3.27%","0.7059227024741896","4.83%","0.8147943660446384","10.89%","1.0","18.52%","6483.73"
"2018-10-05","0.0104280010799669","1.04%","0.03555859679869382","2.51%","0.0868332488452983","5.13%","0.16394012035767513","7.71%","0.2650577410589952","10.11%","0.5162844868020144","25.12%","0.6247900981727889","10.85%","0.6572529901567451","3.25%","0.7058547725776909","4.86%","0.8146962940369027","10.88%","1.0","18.53%","6513.693333333333"
"2018-10-06","0.009118216086044163","0.91%","0.03298338708326403","2.39%","0.08620641114818331","5.32%","0.16453917123578965","7.83%","0.2649885968865688","10.04%","0.516141775926755","25.12%","0.6247711573122298","10.86%","0.6573510061167149","3.26%","0.7059015190600888","4.86%","0.8147668723009779","10.89%","1.0","18.52%","6543.656666666668"
"2018-10-07","0.006814818883971876","0.68%","0.03305597870812083","2.62%","0.08624680155621964","5.32%","0.1647692301079596","7.85%","0.264763656192915","10.00%","0.5158392441700432","25.11%","0.6246832295890993","10.88%","0.6573852034773128","3.27%","0.7042141661459109","4.68%","0.8146852491522327","11.05%","1.0","18.53%","6573.62"
"2018-10-08","0.008572222590365379","0.86%","0.03238222875254878","2.38%","0.08504245049748124","5.27%","0.1638974131808501","7.89%","0.2635889917451464","9.97%","0.5154316196643578","25.18%","0.62462127060016","10.92%","0.6572908684541127","3.27%","0.7041650234707895","4.69%","0.8146603862971645","11.05%","1.0","18.53%","6591.363333333334"
"2018-10-09","0.011131016248737273","1.11%","0.032713282617665485","2.16%","0.08593269333071261","5.32%","0.1637676526194216","7.78%","0.2633333317855999","9.96%","0.5148179008828846","25.15%","0.6247198776168276","10.99%","0.657384484962816","3.27%","0.7041744819557845","4.68%","0.8145482014458046","11.04%","1.0","18.55%","6609.1066666666675"
"2018-10-10","0.011148323974673795","1.11%","0.032662542562555824","2.15%","0.08546028579866335","5.28%","0.16326523323482406","7.78%","0.26259343537177915","9.93%","0.5138801697450741","25.13%","0.6247160432095601","11.08%","0.6573602360298706","3.26%","0.7041726651632324","4.68%","0.8145286203128954","11.04%","1.0","18.55%","6626.85"
"2018-10-11","0.015383414151882416","1.54%","0.034502824230060056","1.91%","0.08620038307450963","5.17%","0.16475587140833792","7.86%","0.26428435990782523","9.95%","0.5133755442670525","24.91%","0.6246498207132766","11.13%","0.6573000060603642","3.27%","0.7040987840891063","4.68%","0.8145129701630043","11.04%","1.0","18.55%","6500.233333333334"
"2018-10-12","0.010962346486308708","1.10%","0.034044129029016414","2.31%","0.08520045402892948","5.12%","0.16403882431650496","7.88%","0.2636006091881195","9.96%","0.5126769126232861","24.91%","0.6236235524871535","11.09%","0.6568528138976079","3.32%","0.7037590871775709","4.69%","0.8143929528951234","11.06%","1.0","18.56%","6373.616666666668"
"2018-10-13","0.009699571305690843","0.97%","0.0347455681959766","2.50%","0.08346740733786584","4.87%","0.16527610236445944","8.18%","0.2644093730279389","9.91%","0.5128231361270096","24.84%","0.6239474822199863","11.11%","0.6571423699125971","3.32%","0.7040281507675102","4.69%","0.814559287558751","11.05%","1.0000000000000002","18.54%","6247.0"
"2018-10-14","0.00736783217033072","0.74%","0.034856817146328184","2.75%","0.08062941296649381","4.58%","0.16525807057433928","8.46%","0.2639954019046423","9.87%","0.5123818504594854","24.84%","0.6236358298819582","11.13%","0.6569598149403483","3.33%","0.7038958455246105","4.69%","0.8144576954276828","11.06%","0.9999999999999998","18.55%","6364.39"
"2018-10-15","0.015123844306580132","1.51%","0.037369657948506184","2.22%","0.08270342599887151","4.53%","0.16576429094634804","8.31%","0.2642062108515092","9.84%","0.5122281415547483","24.80%","0.6237221468586247","11.15%","0.6570351279632255","3.33%","0.7039187828724341","4.69%","0.8144686542072628","11.05%","1.0","18.55%","6481.78"
"2018-10-16","0.01252973402377434","1.25%","0.040011086665544864","2.75%","0.08653017249832763","4.65%","0.16667373486311068","8.01%","0.2649661964989037","9.83%","0.5114533435654702","24.65%","0.6236767611406172","11.22%","0.6569005997791547","3.32%","0.7038723142903889","4.70%","0.8144006807645943","11.05%","1.0","18.56%","6599.17"
"2018-10-17","0.010669254824919264","1.07%","0.04018915353863665","2.95%","0.08711567068973122","4.69%","0.16662774501799682","7.95%","0.2637285379648797","9.71%","0.5101337697152402","24.64%","0.6228970048316654","11.28%","0.6568536284000904","3.40%","0.7038690193089048","4.70%","0.8143919527331235","11.05%","1.0","18.56%","6569.3166666666675"
"2018-10-18","0.013181965089422558","1.32%","0.040057003859529886","2.69%","0.08766886850671424","4.76%","0.16677997216231807","7.91%","0.2633315556100758","9.66%","0.5094040381369032","24.61%","0.6228854491507321","11.35%","0.6567539664105192","3.39%","0.7038851405076568","4.71%","0.8143787390035252","11.05%","0.9999999999999998","18.56%","6539.463333333332"
"2018-10-19","0.011795697704001115","1.18%","0.0410579656229561","2.93%","0.08922830452750638","4.82%","0.16732974609525514","7.81%","0.2638062247032474","9.65%","0.5090789302170954","24.53%","0.6231985503488808","11.41%","0.656822176470461","3.36%","0.7039129621802158","4.71%","0.8143635358960069","11.05%","1.0","18.56%","6509.61"
"2018-10-20","0.009298396722573387","0.93%","0.042998085263162525","3.37%","0.0910384861986569","4.80%","0.16998142821803114","7.89%","0.2660169368564985","9.60%","0.508684355290512","24.27%","0.6229723027012501","11.43%","0.6567799600402372","3.38%","0.7038273224345246","4.70%","0.8142147109574958","11.04%","1.0","18.58%","6508.0"
"2018-10-21","0.005290808658420465","0.53%","0.0421654365103594","3.69%","0.0893806506700966","4.72%","0.16928617143234054","7.99%","0.2642430164858926","9.50%","0.5082289033428271","24.40%","0.6229359277716053","11.47%","0.6565875752603372","3.37%","0.7037768754573343","4.72%","0.8140399872123766","11.03%","1.0","18.60%","6506.3899999999985"
"2018-10-22","0.012778475473972055","1.28%","0.039319395433128346","2.65%","0.08979411173305353","5.05%","0.16932756235204274","7.95%","0.2645640311256165","9.52%","0.5079615867400248","24.34%","0.6226414318783213","11.47%","0.6565922182921458","3.40%","0.7037890092082799","4.72%","0.8140538308232622","11.03%","1.0","18.59%","6504.78"
"2018-10-23","0.012513312250363529","1.25%","0.040433539789926025","2.79%","0.09100299587085957","5.06%","0.1697286228277975","7.87%","0.2646269845391669","9.49%","0.5058208947038927","24.12%","0.6226748427027493","11.69%","0.6566297526620498","3.40%","0.7038297697192322","4.72%","0.8140268975739453","11.02%","1.0","18.60%","6499.776666666668"
"2018-10-24","0.011061670837170284","1.11%","0.04001610487965275","2.90%","0.09112344189876503","5.11%","0.16928132315589767","7.82%","0.2642234982844366","9.49%","0.5045738849993097","24.04%","0.622521242380609","11.79%","0.6564649927812554","3.39%","0.7037312791864151","4.73%","0.8139460706554414","11.02%","1.0","18.61%","6494.7733333333335"
"2018-10-25","0.009610029423977038","0.96%","0.03959866996937947","3.00%","0.0912438879266705","5.16%","0.16883402348399787","7.76%","0.26382001202970623","9.50%","0.5033268752947266","23.95%","0.6223676420584687","11.90%","0.6563002329004609","3.39%","0.7036327886535979","4.73%","0.8138652437369376","11.02%","1.0","18.61%","6489.77"
"2018-10-26","0.012351773359247713","1.24%","0.03893103665021252","2.66%","0.09045551177498644","5.15%","0.16923589711575948","7.88%","0.2627766068778995","9.35%","0.5023568344829696","23.96%","0.6219554700683441","11.96%","0.6562521730884857","3.43%","0.7037356015368942","4.75%","0.8113166678316275","10.76%","1.0","18.87%","6478.916666666668"
"2018-10-27","0.011653111163103285","1.17%","0.04006785242271384","2.84%","0.09256367706330626","5.25%","0.17143786715869103","7.89%","0.2625318968156401","9.11%","0.5019172264300864","23.94%","0.6218123660344068","11.99%","0.6561873297031952","3.44%","0.7036982387622034","4.75%","0.8113156764765629","10.76%","1.0000000000000002","18.87%","6468.0633333333335"
"2018-10-28","0.006360055077047734","0.64%","0.036934107831675375","3.06%","0.09139295738480163","5.45%","0.16921648907942755","7.78%","0.26202407148075874","9.28%","0.5014587883387954","23.94%","0.6213722409654974","11.99%","0.6552948088571848","3.39%","0.7037285489267674","4.84%","0.8113067748584384","10.76%","1.0","18.87%","6457.21"
"2018-10-29","0.008056931571274106","0.81%","0.03881924637971397","3.08%","0.08938825053728475","5.06%","0.16821568023813366","7.88%","0.2612592256038204","9.30%","0.5012497344884892","24.00%","0.6211063830172642","11.99%","0.6552664769772835","3.42%","0.7036493767814349","4.84%","0.811252348188693","10.76%","1.0","18.87%","6405.343333333332"
