,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility,PU_future90d,NVTAdj90_future90d,PM_future90d,PriceChange30d,PriceChange60d,PriceChange90d,PriceChange180d,future30d_ROI,future60d_ROI,future90d_ROI,future180d_ROI
2013-12-05,170.0,4250.0,12081839.79461179,474495643.24237627,12413024442.393896,103.5343421082628,1027.411772827,23439.852695487203,4366500.03451475,185882.0,0.0,BTC,12.87979888096726,474495643.24237627,0.9658630939619336,4389939.887210238,259435198.82243332,7.746868298271128,34552117924.0,2.9735131579686955,61.02127139849323,8.182011613970774,14.268472808983445,16.528244178552555,0.0,38.97872860150677,30.796716987536,16.528244178552555,0.0,2.9230359692484966,351.48789944283317,0.0995914972206949,0.07648738050564137,0.06939019166378088,0.06939019166378088,2.013553752051161,510.2479989820978,97.98656222980135,53.53581869882212,1.5954067056936447,321.689679534607,738.872897542701,771.7137107178928,841.0381587472513,-19.35053845661202,-21.453359819693574,-34.754606786816666,-34.55516912308172
2013-12-06,208.0,5200.0,12087039.79461179,294729863.7125022,9966751946.762207,81.06402315194066,824.581710337814,15489.186642813982,4287824.893756633,165974.0,0.0,BTC,12.987498952112828,294729863.7125022,1.2335928579879032,4303314.080399447,263738512.9028328,6.345381537808202,27547368676.0,2.9933229559461028,61.041696154185026,8.162995348313085,14.251126429103556,16.54418206839834,0.0,38.958303845814974,30.79530849750189,16.54418206839834,0.0,3.700380308843201,222.8370171485405,0.10944958471916427,0.0822871810147704,0.07329476277340112,0.07329476277340112,2.413240320052517,341.690673525573,98.02932169415008,53.98268704183107,1.8264185926723373,213.27951583180024,565.4850478488785,588.2124798555235,725.3773456377203,9.447901760187438,-2.9716252661178277,-19.024054786522125,-21.913454941124787
2013-12-07,195.0,4875.0,12091914.79395749,262507529.05986544,8509665399.288916,67.70906553641406,703.748376025716,26063.956949807613,3430773.333125365,148012.0,0.0,BTC,13.110551088723126,262507529.05986544,1.4769071055369953,3456837.2900751727,267195350.19290802,6.744359026041041,21907552144.0,3.2123551339735474,61.10148455230218,8.138940402778129,14.215377400820561,16.544197644099135,0.0,38.89851544769783,30.759575044919696,16.544197644099135,0.0,4.381928224890556,160.60244255673382,0.11423628411023212,0.08550639013937826,0.07537010128810237,0.07537010128810237,2.7790305168693545,253.2352098164455,86.3123111028439,49.04326091887121,1.920667739445076,142.56794590485532,464.0522198209219,496.1070272177625,574.3625774030816,29.941324483880205,11.470764196708473,-10.227814836159531,-6.002829890870731
2013-12-08,195.0,4875.0,12096789.79395749,183168817.26511964,9478722082.947542,74.39235098554452,783.573348334307,9024.252248976443,3819920.073129746,115670.0,0.0,BTC,13.25864845675411,183168817.26511964,1.3442242203023185,3828944.3253787225,271024294.51828665,6.782313711116169,13379548900.0,5.85650050080767,61.10631054255985,8.13831573096212,14.20841150585215,16.546962220625893,0.0,38.89368945744015,30.755373726478037,16.546962220625893,0.0,3.943225401603813,198.71381129153997,0.11315615743746164,0.08607753033466345,0.07597263515086207,0.07597263515086207,2.4809703127245912,315.83342384850624,83.14073642626569,47.036630071320545,2.1065827442355824,134.7780695095586,522.2118990946622,546.1966423068242,628.854451308754,2.524134837721448,-2.5529155814473126,-20.68079959362893,-17.029679827782964
2013-12-09,176.0,4400.0,12101189.79395749,203323581.597716,10843625557.380884,83.81651001441284,896.079289888954,15303.213169362494,3942748.8755113976,156514.0,0.0,BTC,13.324206358660009,203323581.597716,1.193082365071086,3958052.08868076,274982346.60696745,7.505854522699968,24496632196.0,3.657969318881608,61.11374747679861,8.13845819662895,14.203062537715152,16.544731788857288,0.0,38.88625252320139,30.747794326572443,16.544731788857288,0.0,3.481971149371963,257.34828103058186,0.1145496545094227,0.0871327577346288,0.07699412761760392,0.07699412761760392,2.161696507580396,414.52594605518544,88.3780516725808,48.35573632593429,2.1532533675828898,170.67699178244956,607.2189429319259,633.1959273101808,742.35303369089,-8.41323767175587,-20.590590425626964,-28.513146487135387,-26.702884534661266
2013-12-10,192.0,4800.0,12105989.79395749,255514736.93956217,11829553963.894169,89.67550542526729,977.165367329047,17484.894302089517,4690393.763179426,157623.0,0.0,BTC,13.37168647546676,255514736.93956217,1.1151317132339642,4707878.657481517,279690225.26444894,6.884148731377648,24845010129.0,3.9330447532740735,61.13257139372285,8.12796119177641,14.20232370779283,16.537143706707912,0.0,38.86742860627716,30.739467414500748,16.537143706707912,0.0,3.2413489749582016,301.46873257966547,0.11449938621422387,0.08729897033803642,0.07728650030173546,0.07728650030173546,2.004699603042724,487.43730274895546,86.23522857374941,47.360122739280364,1.4284167533605283,198.31767742625615,667.8779376287719,668.8874020299178,864.3977277929783,-14.923842137408316,-30.648145789925564,-35.716997125782925,-32.68079315310136
2013-12-11,165.0,4125.0,12110114.79395749,272774892.6598546,10601969953.019354,78.74778757534206,875.4640342723552,15291.768500640319,3611289.141373464,151130.0,0.0,BTC,13.311874914164354,272774892.6598546,1.2698769461215005,3626580.909874104,283316806.174323,8.009332686577004,22840276900.0,3.832983453332631,61.13504164130159,8.124529235075384,14.200498890707356,16.539930232915665,0.0,38.86495835869841,30.740429123623024,16.539930232915665,0.0,3.707495371607567,236.1335474554496,0.11761331630980335,0.08911709539214799,0.0784379552349836,0.0784379552349836,2.2593395717930456,387.4866997427809,88.69820283009683,47.92168751103093,1.7065220960643308,155.46248267428723,584.7519638850514,590.5340257843468,782.406417041671,-2.5318206756688832,-21.480948655119704,-27.61166496557681,-25.94369420726782
2013-12-12,163.0,4075.0,12114189.79395749,152342765.57392287,10579622451.50643,77.78601243002552,873.324805987727,12101.008187887646,3558798.5843999875,129116.0,0.0,BTC,13.211985508088501,152342765.57392287,1.2855781762814706,3570899.592587875,286887705.7669109,8.117077010676349,16670941456.0,5.238605199908554,61.14872420797003,8.11327688835506,14.191263557849288,16.546735345825624,0.0,38.851275792029966,30.737998903674914,16.546735345825624,0.0,3.780382006046609,231.01496213633166,0.1178478635435182,0.08925807244366532,0.0784627045274551,0.0784627045274551,2.3030298593337952,379.20689670969216,88.38438117890999,47.427294736233826,1.5553852347015145,146.25290177724054,559.5328790410938,585.4566060845405,774.4175007876154,1.8585331620416534,-21.511733763054142,-27.329806806604807,-25.464545937312387
2013-12-13,174.0,4350.0,12118539.79395749,158234008.78779778,10654088610.746971,77.4729871508984,879.1561353009938,13536.092489934592,3824329.1885593235,146944.0,0.0,BTC,13.222302581363465,158234008.78779778,1.2907724831265963,3837865.281049258,290725571.04796016,7.605604086519669,21592539136.0,4.071573656824951,61.14995284253724,8.100978031789774,14.19617576776425,16.552893357908737,0.0,38.85004715746276,30.74906912567299,16.552893357908737,0.0,3.7925748204933702,231.80983287407517,0.1170955671628761,0.08932020498675261,0.07831563837245886,0.07831563837245886,2.314796516682188,379.7984526782915,90.05752678893275,47.75672927097738,1.6383932093005338,122.85072691018387,549.594624714222,607.0099714822187,787.692620228901,-3.863341415281296,-23.574475032218945,-26.812533630461754,-28.171004346908845
2013-12-14,198.0,4950.0,12123489.79395749,201811807.95293224,10339592472.911236,74.07653482804042,852.856120526008,10418.048136861536,4221637.79660374,147850.0,0.0,BTC,13.254537491349287,201811807.95293224,1.3499551542487478,4232055.844740602,294957626.89270085,6.693590928371131,21859622500.0,3.9015134892014167,61.172838835908486,8.079288174177856,14.193261379537391,16.554611610376256,0.0,38.82716116409151,30.747872989913645,16.554611610376256,0.0,3.954489273769175,215.66783002375385,0.11757460100894915,0.08970696447292012,0.07850409931193242,0.07850409931193242,2.407826676769098,354.20162454151335,85.12912783626133,46.72141261892874,1.8180460234102191,104.66599947406792,502.75112149224964,581.8680411163352,751.780278723117,-3.515142543618388,-23.34395390062628,-26.328887735679363,-30.589103730326737
2013-12-15,177.0,4425.0,12127914.79395749,150442601.5995111,10479266163.262644,74.35717568353361,864.0616578608998,10066.398861907232,3823472.836034482,141277.0,0.0,BTC,13.277289300676939,150442601.5995111,1.344860117140584,3833539.234896389,298791166.12759715,7.489245967320863,19959190729.0,4.3291417452384415,61.2107250904615,8.076661635632664,14.15920912986648,16.553404144039348,0.0,38.78927490953849,30.71261327390583,16.553404144039348,0.0,3.928975833642532,219.92032897281345,0.11723843026389635,0.0894438150234099,0.07849615182630931,0.07849615182630931,2.392534154013933,361.1491423899932,86.7175682577872,47.146443677266035,2.983187772633572,111.57301723206565,524.647320574444,584.6511189728433,728.5247691419142,-5.644048049738448,-29.065430761113443,-26.368836729034772,-30.902500501429763
2013-12-16,201.0,5025.0,12132939.79395749,172998212.02747476,8224848384.49859,57.701267770958935,677.8941068012861,10719.049895051156,3406417.886676462,180233.0,0.0,BTC,13.289339000948555,172998212.02747476,1.7330641745505986,3417136.9365715133,302208303.0641687,6.5943600179557835,32483934289.0,2.08685961734272,61.29897313633356,8.007689177769839,14.129761437848465,16.56357624804816,0.0,38.70102686366647,30.693337685896626,16.56357624804816,0.0,5.047005210037407,134.316109968165,0.12536930422572656,0.0950966574332454,0.08245524180926155,0.08245524180926155,2.9257865462343755,231.6963647514777,86.37784343299066,47.38173086730414,3.1567374918396314,55.55220952524618,371.5879118372453,434.20708961048416,549.2172039544121,24.07392967802673,-1.3432044991491754,-6.450152817630173,-15.095963227334973
2013-12-17,203.0,5075.0,12138014.79395749,188981330.76668844,8285733865.857125,57.4229505265802,682.62677270602,10196.851265789326,3464330.8714830517,156115.0,0.0,BTC,13.326382944751241,188981330.76668844,1.7414639805683891,3474527.722748841,305682830.7869175,6.533446424890308,24371893225.0,2.800877085764518,61.30512196803956,8.008547952351508,14.090474389600706,16.595855690008232,0.0,38.69487803196044,30.686330079608933,16.595855690008232,0.0,5.0565661068359775,134.99809125073557,0.12419692129254192,0.0950492214870924,0.0824376272684173,0.0824376272684173,2.9319554097761182,232.82304036068032,83.25807789251645,46.83341194229358,1.7806446586900313,40.65018077322093,346.8167017575927,437.90876895015884,554.3365345470273,19.5169648948748,-4.138383321140571,-8.77002872576903,-13.60950522525407
2013-12-18,199.0,4975.0,12142989.79395749,230258122.3610448,6388681645.922193,43.628811687381116,526.12097632671,9830.269517249746,2617451.8572253827,181410.0,0.0,BTC,13.428632714584232,230258122.3610448,2.2920633437495894,2627282.1267426326,308310112.91366017,6.662108042347598,32909588100.0,1.5986859960933693,60.991905973169814,8.350688187977662,13.781968706290016,16.87543713256253,0.0,39.00809402683021,30.657405838852547,16.87543713256253,0.0,6.658088304949447,79.0198255459612,0.11510350147066276,0.10045287964451452,0.08648536635239894,0.08648536635239894,3.679883557537688,142.97218053246013,80.68525208467561,46.6303260803725,2.8874523282428903,-20.015480404517895,217.37488861427852,323.6728300522467,418.7707348160008,50.69338463011872,18.46140906602871,16.762026484124036,12.249370153878282
2013-12-19,226.0,5650.0,12148639.79395749,255578625.93488023,8328197861.437321,55.90721452165075,685.525128959673,11289.807339230909,3873216.978622152,157818.0,0.0,BTC,13.585128552039349,255578625.93488023,1.7886779167163442,3884506.785961383,312194619.6996216,5.873842343320045,24906521124.0,2.752392136768948,61.075829003609094,8.322724042685813,13.715954407191331,16.88549254651377,0.0,38.924170996390906,30.601446953705107,16.88549254651377,0.0,5.124927954935231,133.7628811541677,0.12329336384157025,0.10664864822688218,0.09142066834830467,0.09142066834830467,2.679603446624744,255.83081325827058,80.25211912335412,46.769508297152605,2.323190069458092,25.35238772088173,311.7264305815498,457.69281300366583,585.254395401085,18.126016705657875,-7.904966625462229,-10.942549341544227,-11.151323679908742
2013-12-20,178.0,4450.0,12153089.79395749,168832751.95785347,7294490540.985548,48.44004623313244,600.216954260666,10065.148822016494,2670965.446459964,158569.0,0.0,BTC,13.615193294213677,168832751.95785347,2.0644076085047414,2681030.5952819805,314875650.2949035,7.454187813787067,25144127761.0,2.3871058879665625,61.09957234494363,8.0922418186118,13.936517011806504,16.871668824638064,0.0,38.90042765505637,30.80818583644457,16.871668824638064,0.0,5.898288558217978,101.76120553213605,0.12503184173446544,0.10825376587265954,0.09272149732771487,0.09272149732771487,3.0406941199954653,197.3947166581692,74.43348071354592,45.15005524713629,2.0115679061703533,0.8193405429294254,233.61950819626594,385.97314016455704,498.33373118883736,39.68756943342775,4.507504655236461,-2.267406552572082,1.2350270535395058
2013-12-21,161.0,4025.0,12157114.79395749,221433649.6532901,7258204826.317184,47.499515564957036,597.033502548217,7267.549640098994,2403059.847756573,124307.0,0.0,BTC,13.638207157705624,221433649.6532901,2.1052846289189397,2410327.397396672,317285977.6923002,8.25012099863254,15452230249.0,3.8637367740935287,62.12606187193384,8.079126740984309,12.958317092394955,16.8364942946869,0.0,37.87393812806617,29.794811387081857,16.8364942946869,0.0,5.846473723094452,102.11856425349943,0.11902807213804376,0.10824327175698614,0.09272846464762964,0.09272846464762964,3.0137560013878955,198.102800051919,70.17878081090839,44.230744095773275,1.657507018369316,-17.166624541328822,213.56343542528356,384.9005621313836,502.7859903644813,38.83395371530165,4.439723111831961,-4.57913742465148,-0.21473261193214466
2013-12-22,169.0,4225.0,12161339.79395749,210334977.0199117,7479382499.653172,48.322566636635116,615.0130352717711,7004.0397894260905,2598430.0740232323,124146.0,0.0,BTC,13.625965790573096,210334977.0199117,2.0694265011202093,2605434.1138126585,319891411.8061129,7.864892378020348,15412229316.0,3.990422298176575,62.161216994190255,8.044957244999317,12.973786056584046,16.820039704226392,0.0,37.83878300580976,29.793825760810442,16.820039704226392,0.0,5.7467178125849605,107.01987731587064,0.11724774664723504,0.10804969164023716,0.0926968700722563,0.0926968700722563,2.963343230854696,207.54026360098263,69.05433786207105,44.26715417380928,1.912536438507097,-23.40265730557499,200.59236573789568,400.55714511467534,528.6369256340635,33.95130127605184,-8.332258217966626,-8.180803606196074,-3.81805118450973
2013-12-23,171.0,4275.0,12165614.79395749,135445569.80485466,8004081993.820379,51.349901431302825,657.926634155465,7914.3741420396545,2812636.361014613,151062.0,0.0,BTC,13.623677839034311,135445569.80485466,1.9474234071078496,2820550.7351566525,322711962.54126954,7.774719841255939,22819727844.0,2.8831484698379253,62.16235790419442,8.045098090130606,12.964537962955893,16.828006042719082,0.0,37.83764209580558,29.79254400567497,16.828006042719082,0.0,5.408665028471061,121.6430728640353,0.11775218562080013,0.1077643005097568,0.09281785696661328,0.09281785696661328,2.785388021304856,236.20645637990845,68.67075153375714,44.10604719466483,2.501174206900082,-21.139840699093703,238.4221418881978,431.4545047290502,566.9186938372943,24.478375522074813,-11.794980496869956,-15.042372101426615,-9.904187073364835
2013-12-24,169.0,4225.0,12169839.79395749,242433184.51366684,7918485708.3955765,50.05818598624146,650.6647451782579,7890.06686249138,2749058.54837814,132367.0,0.0,BTC,13.621447458629738,242433184.51366684,1.99767526588928,2756948.615240632,325468911.15651023,7.869019129676835,17521022689.0,3.7136230956812613,62.13326661041675,8.053424785332819,12.961904625562148,16.851403978688296,0.0,37.86673338958326,29.813308604250444,16.851403978688296,0.0,5.55340663480442,117.16497421607825,0.117619522740476,0.10747187058391378,0.09285160023435128,0.09285160023435128,2.8588886272108667,227.5935966813253,75.87111376629791,46.718474406898295,1.6242197290165208,-19.389049522733526,250.49098787473,426.36783164185596,572.146898833292,24.6298391306923,-6.691635310454636,-10.088374258125764,-7.842765726709933
