,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility
2011-01-09,163.0,8150.0,5092850.0,8237.644935299591,1644990.55,156.98866961978436,0.32299999999999995,0.04845,2632.45,1390.0,,,58.9120040841572,8237.644935299591,0.6369886453728987,2632.4984499999996,245558.78949780884,1.7119947115856935,1932100.0,16.71756120283629,72.03005014064324,27.956198304787716,0.013751554569041424,0.0,0.0,27.969949859356756,0.013751554569041424,0.0,0.0,0.3024263178453105,1.0680287426744812,0.04538558231392746,0.07066713184889553,0.10070152961526198,0.10070152961526198,0.1435524700282614,2.2500483616646263
2011-01-10,162.0,8100.0,5100950.0,14593.416909972364,1665919.2605,157.30555440457928,0.32659,0.0192180873071,2645.379000000001,1458.0,,,58.663418905628696,14593.416909972364,0.6357054611231762,2645.398218087308,248204.18771589614,1.7253214757339086,2125764.0,15.363417575986798,71.96858308025439,28.004932650100134,0.02648426964547701,0.0,0.0,28.03141691974561,0.02648426964547701,0.0,0.0,0.3037621255516886,1.0751504961550151,0.041162467292889145,0.07050685382951978,0.10068332039113664,0.10068332039113664,0.14421261391496928,2.2646423993990163
2011-01-11,172.0,8600.0,5109550.0,26431.0332088,1668727.9345,154.20029862417843,0.32659,0.0170248329713,2808.6740000000004,1564.0,,,58.57658697928389,26431.0332088,0.6485071747086752,2808.691024832972,251012.87874072912,1.6277537523253918,2446096.0,13.351479255106913,71.92293105888736,27.96736716007603,0.10970178103661965,0.0,0.0,28.07706894111265,0.10970178103661965,0.0,0.0,0.31084400085551483,1.050655631445833,0.040214155795535216,0.06578558871633033,0.10027727454817825,0.10027727454817825,0.14817233455696077,2.204122658771037
2011-01-12,167.0,8350.0,5117900.0,9599.525232006694,1631584.5817187622,150.80208353259883,0.318799621274109,0.08926389395675052,2661.97683763881,1248.0,,,58.79006363287026,9599.525232006694,0.6631208114467666,2662.066101532767,253674.9448422619,1.679182474793233,1557504.0,20.46862295532525,71.89556119985558,27.922313842074498,0.18212495806991802,0.0,0.0,28.104438800144415,0.18212495806991802,0.0,0.0,0.31700319936357035,1.0056668888962168,0.04058553838876355,0.06581876870242839,0.10026056010346526,0.10026056010346526,0.15113347704427996,2.1093911654047717
2011-01-13,188.0,9400.0,5127300.0,26662.246864,1628430.48,147.75529677556025,0.3176,0.007920585111999999,2985.44,1700.0,,,58.883980522562226,26662.246864,0.6767946881247825,2985.447920585112,256660.392762847,1.4943999991092196,2890000.0,10.98961937716263,71.61471342607165,28.068348692286037,0.31693788164232073,0.0,0.0,28.385286573928358,0.31693788164232073,0.0,0.0,0.3262519110231254,0.9734808878329846,0.03833255780379997,0.0658220331575109,0.10027681846819184,0.10027681846819184,0.1555176456493461,2.0422119861312047
2011-01-14,181.0,9050.0,5136350.0,21919.612316282848,2054488.6665195776,184.13085988766224,0.39999000584453503,0.0259748989908375,3619.909552893042,1622.0,,,58.602574461112134,21919.612316282848,0.54309201652026,3619.9355277920326,260280.32829063904,1.5549271608407913,2630884.0,15.203635198075439,71.58634946917307,27.96407421836953,0.4495763124574004,0.0,0.0,28.413650530826928,0.4495763124574004,0.0,0.0,0.2633199463571127,1.5190266114594728,0.059069812392400535,0.073347695340503,0.10329797034925099,0.10329797034925099,0.12184820189290557,3.2826910830911804
2011-01-15,157.0,7850.0,5144200.0,13865.45196,1985661.2,175.88329780459762,0.386,0.04050640382,3030.1,1425.0,,,58.3239376385055,13865.45196,0.5685588185360142,3030.14050640382,263310.46879704285,1.795351621397017,2030625.0,19.008925823330255,71.58654379224821,27.86898312503039,0.5444730827213973,0.0,0.0,28.413456207751786,0.5444730827213973,0.0,0.0,0.2769826892027053,1.3935888957938167,0.05969914412233135,0.0700836566898211,0.10345701621930255,0.10345701621930255,0.12797343692163335,3.0162509446110564
2011-01-16,174.0,8700.0,5152900.0,15223.347024585446,1993090.191,174.85277461191708,0.38679,0.033371699694,3365.073,1501.0,,,58.31991047112629,15223.347024585446,0.5719097121675554,3365.1063716996937,266675.57516874257,1.6226889934759483,2253001.0,17.16776867830951,71.57187832049651,27.785827173923614,0.6422945055798768,0.0,0.0,28.42812167950349,0.6422945055798768,0.0,0.0,0.2787781866578558,1.3874471479890462,0.059149960066933086,0.06958870135160591,0.10346044241803835,0.10346044241803835,0.12879873949527065,3.0030573398135045
2011-01-17,181.0,9050.0,5161950.0,15828.624160226882,1804101.525,156.58895363013082,0.3495,0.0552471426,3162.975,1356.0,,,58.453362262969094,15828.624160226882,0.6386146511726736,3163.0302471426,269838.60541588516,1.562660966829115,1838736.0,19.00762262771817,71.57568310944191,27.69853747737505,0.7257794131830364,0.0,0.0,28.42431689055809,0.7257794131830364,0.0,0.0,0.3105413360864087,1.1254540358606266,0.06256732153663577,0.069620867070148,0.10394584935151217,0.10394584935151217,0.14280368686346423,2.447415803305973
2011-01-18,141.0,7050.0,5169000.0,25053.6413586,1617845.31,137.75488246682022,0.31299,0.0180543617949,2206.5795,1462.0,,,57.86757593344941,25053.6413586,0.7259270830134537,2206.5975543617947,272045.20297024696,2.0087273709462483,2137444.0,14.643190652012402,71.58434647010985,27.620182475040956,0.795471054849195,0.0,0.0,28.41565352989015,0.795471054849195,0.0,0.0,0.3564637389096266,0.8780416234127858,0.0661632507747003,0.07098108743923386,0.10476034806393625,0.10476034806393625,0.16264682147064483,1.9243536219764967
2011-01-19,169.0,8450.0,5177450.0,15515.296147799998,1620490.0755,137.30809967728715,0.31299,0.0156495,2644.7655,1523.0,,,57.89062826938615,15515.296147799998,0.7282891558111154,2644.7811495,274689.98411974695,1.6786639748342251,2319529.0,13.493687727120461,71.62288522085032,27.4327860811984,0.9443286979512799,0.0,0.0,28.377114779149682,0.9443286979512799,0.0,0.0,0.3569963841244245,0.8767315690539685,0.06335777190386509,0.07096401358443812,0.10456147695795172,0.10456147695795172,0.16319966514453413,1.9178348173864659
2011-01-20,186.0,9300.0,5186750.0,15587.1846,2022832.5,169.7779265068316,0.39,0.0379730013,3627.0,1474.0,,,57.669542584470044,15587.1846,0.5890047196210525,3627.0379730013,278317.02209274826,1.5279704515277437,2172676.0,17.950214389996482,71.67472008756913,27.25196500203504,1.0733149103958395,0.0,0.0,28.32527991243088,1.0733149103958395,0.0,0.0,0.28929869746360665,1.348087645811338,0.07405036386241218,0.07743198815710145,0.10711122610381198,0.10711122610381198,0.12910368625223673,3.0208277650417843
2011-01-21,174.0,8700.0,5195450.0,18940.2840978,2181621.4095,180.3828079394944,0.4199100000000001,0.0211994754816,3653.217,1931.0,,,57.772024880745015,18940.2840978,0.5543765569584816,3653.238199475482,281970.2602922237,1.6360950562688217,3728761.0,11.261381461563241,71.67256422063521,27.171811861112783,1.1556239182520023,0.0,0.0,28.327435779364784,1.1556239182520023,0.0,0.0,0.2718282135210532,1.5447623871003293,0.07475490599377009,0.07788477281968186,0.10727642532290468,0.10727642532290468,0.12112042681517808,3.4668801212264184
2011-01-22,165.0,8250.0,5203700.0,20525.536453356046,2289812.8818953824,187.4804892797792,0.44003552893045,0.20647969738748007,3630.2931136762127,2184.0,,,57.91424050835623,20525.536453356046,0.5333888362685513,3630.4995933736,285600.75988559733,1.727988060334354,4769856.0,9.225342000480728,71.66061008877796,27.106402300189046,1.2329876110329985,0.0,0.0,28.339389911222046,1.2329876110329985,0.0,0.0,0.2610051357425024,1.685926706685849,0.0748260888921952,0.07801083286692982,0.10698499921742309,0.10698499921742309,0.11661470560393479,3.7734137101453387
2011-01-23,170.0,8500.0,5212200.0,28289.816576,2305877.28,185.33725606639942,0.4424,0.158847785656,3760.4,1918.0,,,58.07656395891691,28289.816576,0.5395569251558019,3760.558847785656,289361.31873338297,1.6799290360048322,3678724.0,12.025908983658464,71.65205424979109,27.055286953347878,1.2926587968610348,0.0,0.0,28.34794575020891,1.2926587968610348,0.0,0.0,0.26336493416322027,1.6797984188958992,0.07468566805717465,0.07800152473354274,0.10507274595557327,0.10507274595557327,0.11981053930984321,3.6924965244994437
2011-01-24,188.0,9400.0,5221600.0,22073.920453,2192549.84,174.50882360687194,0.4199,0.100776,3947.06,2090.0,,,58.20502017261631,22073.920453,0.5730369269193908,3947.160776,293308.479509383,1.5218498064578705,4368100.0,9.612875163114397,71.63059918277912,26.912680969348557,1.4567198478723231,0.0,0.0,28.36940081722088,1.4567198478723231,0.0,0.0,0.27930089560372656,1.5033965397510078,0.07582680723830973,0.07835902498696862,0.10507250529781334,0.10507250529781334,0.12706045200102775,3.3047261629181324
2011-01-25,156.0,7800.0,5229400.0,12628.0328,2144054.0,171.32049473651503,0.41,0.0488142679,3198.0,1410.0,,,58.24616590813478,12628.0328,0.5837013262995561,3198.0488142679,296506.5283236509,1.836782641258687,1988100.0,20.622705095317134,71.59458696326323,26.709106468333488,1.6963065684033052,0.0,0.0,28.405413036736793,1.6963065684033052,0.0,0.0,0.28465868963427055,1.4403213916524662,0.07583587223157776,0.07847222358060996,0.10233638185875582,0.10233638185875582,0.13296016417904116,3.0836303680243895
2011-01-26,180.0,9000.0,5238400.0,193482.56476097106,2174381.943675512,150.09305958764276,0.415085129748685,0.21169341617182927,3735.766167738165,1771.0,,,58.30867567705152,193482.56476097106,0.6662533249354388,3735.977861154337,300242.50618480524,1.5945519556022725,3136441.0,13.23427189443975,71.59076788568579,26.63350761972315,1.7757244945910577,0.0,0.0,28.409232114314207,1.7757244945910577,0.0,0.0,0.3246128493786707,1.2787082536725947,0.07576727236865728,0.07845173456370304,0.10187262618095436,0.10187262618095436,0.15231243455899415,2.725221554960523
2011-01-27,160.0,8000.0,5246400.0,251111.71098000003,2209783.68,128.64375744457683,0.4212,0.080028,3369.6,1472.0,,,58.11540611975196,251111.71098000003,0.7773404787487074,3369.6800279999998,303612.1862128052,1.7966696578627492,2166784.0,19.438947306238187,71.5858006387292,26.551356611416853,1.8628427498539768,0.0,0.0,28.414199361270832,1.8628427498539768,0.0,0.0,0.3800628578459593,1.108237733061287,0.07531860542429271,0.07817331530147166,0.10148693386816307,0.10148693386816307,0.17900800522343488,2.352967396481878
2011-01-28,158.0,7900.0,5254300.0,16608.96861517827,2335452.514587961,135.08309030631747,0.444484044418469,0.04889324488603159,3511.4239509059053,1790.0,,,57.94698310590056,16608.96861517827,0.7402851072864686,3511.4728441507914,307123.659056956,1.82216987684392,3204100.0,13.872352436517868,71.57196494403429,26.49157399380805,1.9364610621576572,0.0,0.0,28.428035055965708,1.9364610621576572,0.0,0.0,0.3631742301905297,1.2238865191103518,0.07506075279132071,0.07547213722361983,0.10154416898428203,0.10154416898428203,0.1709571188378776,2.599973884913111
2011-01-29,161.0,8050.0,5262350.0,22002.57464,2310171.65,132.63095634345058,0.439,0.17206871912,3533.95,2012.0,,,57.76585872598111,22002.57464,0.7539717932897042,3534.12206871912,310657.78112567513,1.7908938271490418,4048144.0,10.84447588820951,71.54526793443621,26.426744736917197,2.0279873286465966,0.0,0.0,28.454732065563793,2.0279873286465966,0.0,0.0,0.3713969780111981,1.1820236189072157,0.07518322854964427,0.07414739570444606,0.10149483205259359,0.10149483205259359,0.1749127997956284,2.50982203997041
2011-01-30,156.0,7800.0,5270150.0,16827.205881199996,2514610.089949152,143.38925624646112,0.477142033898305,1.3460596088690573,3721.707864406779,3365.0,,,57.61110531325801,16827.205881199996,0.6974023202137084,3723.053924015648,314380.8350496908,1.8504547215256777,11323225.0,4.213835138825776,71.51009384687372,26.353542940462894,2.1363632126633947,0.0,0.0,28.489906153126288,2.1363632126633947,0.0,0.0,0.34488015020410756,1.3835010035107036,0.07624146235267425,0.07404801194191615,0.1017847247706015,0.1017847247706015,0.1619618569596579,2.9460148386490372
