,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,Volume,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility
2009-01-03,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-04,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-05,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-06,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-07,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-08,0,0,0,,,,0.0,,,,,,0.0,,,,,,,,,,1,,,,0.0,,0.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2009-01-09,19,19,4085,215.0,,,0.0,1.0,,,,,0.0,,9.44495122962963e-07,950.0,36500.0,,950.0,,,,1,,,,950.0,17070250.0,950.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,
2009-01-10,61,61,13129,215.229508196721,,,0.0,1.0,,,,,0.0,,3.0323264474074102e-06,3050.0,27831.25,,3050.0,,,,1,,,,4000.0,17071012.5,4000.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,3721,,,,,,,,,,,,,,,,,,
2009-01-11,95,93,20308,218.36559139784902,,,0.0,1.0,0.0,,0.0,,0.0,,4.62305507555556e-06,4650.0,19621.387283237,,4650.0,,865.0,,1,,,,8650.0,17072175.0,8650.0,1,1,10.0,,10.0,,10.0,,10.0,,,,,,,,,,,,9025,,,,,,,,,,,,,,,,,,
2009-01-12,101,94,21758,231.46808510638303,,,0.0,1.0,0.0,,0.0,,0.0,,4.67276534518519e-06,4700.0,12850.1872659176,,4700.0,,556.25,,1,,,,13350.0,17073350.0,13350.0,6,6,24.0,,4.0,,1.0,,24.0,,,,,,,,,,,,10201,,,,,,,,,,,,,,,,,,
2009-01-13,123,123,26530,215.691056910569,,,0.0,1.0,,,,,0.0,,6.11436316444444e-06,6150.0,11511.538461538501,,6150.0,,,,1,,,,19500.0,17074887.5,19500.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,15129,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-14,133,129,28276,219.19379844961202,,,0.0,1.0,0.0,,0.0,,0.0,,6.41262478222222e-06,6450.0,9072.25433526012,,6450.0,,425.40983607,,1,,,,25950.0,17076500.0,25950.0,1,1,61.0,,61.0,,61.0,,61.0,,,,,,,,,,,,17689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-15,140,126,30060,238.57142857142898,,,0.0,1.0,0.0,,0.0,,0.0,,6.26349397333333e-06,6300.0,7130.23255813953,,6300.0,,91.88034188,,1,,,,32250.0,17078075.0,32250.0,8,7,351.0,,50.428571428571395,,25.0,,353.0,,,,,,,,,,,,19600,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-16,114,108,23854,220.87037037037004,,,0.0,1.0,0.0,,0.0,,0.0,,5.36870912e-06,5400.0,5235.05976095618,,5400.0,,188.25,,1,,,,37650.0,17079425.0,37650.0,2,2,200.0,,100.0,,100.0,,200.0,,,,,,,,,,,,12996,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-17,109,109,23529,215.862385321101,,,0.0,1.0,,,,,0.0,,5.4184193896296305e-06,5450.0,4615.42923433875,,5450.0,,,,1,,,,43100.0,17080787.5,43100.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,11881,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-18,111,107,23534,219.943925233645,,,0.0,1.0,0.0,,0.0,,0.0,,5.3189988503703695e-06,5350.0,4030.44375644995,,5350.0,,323.0,,1,,,,48450.0,17082125.0,48450.0,1,1,150.0,,150.0,,150.0,,150.0,,,,,,,,,,,,12321,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-19,133,115,26782,232.886956521739,,,0.0,1.0,0.0,,0.0,,0.0,,5.716681007407409e-06,5750.0,3872.2324723247207,,5750.0,,69.93548387,,1,,,,54200.0,17083562.5,54200.0,2,2,775.0,,387.5,,387.5,,775.0,,,,,,,,,,,,17689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-20,123,114,25620,224.73684210526298,,,0.0,1.0,0.0,,0.0,,0.0,,5.6669707377777805e-06,5700.0,3473.28881469115,,5700.0,,149.75,,1,,,,59900.0,17084987.5,59900.0,1,1,400.0,,400.0,,400.0,,400.0,,,,,,,,,,,,15129,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-21,116,102,23518,230.56862745098,,,0.0,1.0,0.0,,0.0,,0.0,,5.0704475022222194e-06,5100.0,2863.8461538461497,,5100.0,,108.33333333,,1,,,,65000.0,17086262.5,65000.0,2,2,600.0,,300.0,,300.0,,600.0,,,,,,,,,,,,13456,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-22,95,91,20061,220.450549450549,,,0.0,1.0,0.0,,0.0,,0.0,,4.5236345362963e-06,4550.0,2387.8504672897197,,4550.0,,463.66666667,,1,,,,69550.0,17087400.0,69550.0,1,1,150.0,,150.0,,150.0,,150.0,,,,,,,,,,,,9025,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-23,91,84,18830,224.166666666667,,,0.0,1.0,0.0,,0.0,,0.0,,4.1756626488888905e-06,4200.0,2078.64406779661,,4200.0,,245.83333333,,1,,,,73750.0,17088450.0,73750.0,1,1,300.0,,300.0,,300.0,,300.0,,,,,,,,,,,,8281,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-24,212,201,44633,222.05472636815898,,,0.0,1.0,0.0,,0.0,,0.0,,9.99176419555555e-06,10050.0,4377.386634844871,,10050.0,,167.6,,1,,,,83800.0,17090962.5,83800.0,1,1,500.0,,500.0,,500.0,,500.0,,,,,,,,,,,,44944,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-25,193,191,41447,217.0,,,0.0,1.0,0.0,,0.0,,0.0,,9.49466149925926e-06,9550.0,3734.0653454740204,,9550.0,,1867.0,,1,,,,93350.0,17093350.0,93350.0,1,1,50.0,,50.0,,50.0,,50.0,,,,,,,,,,,,37249,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-26,117,96,23036,239.958333333333,,,0.0,1.0,0.0,,0.0,,0.0,,4.77218588444444e-06,4800.0,1785.02292409577,,4800.0,,98.15,,1,,,,98150.0,17094550.0,98150.0,1,1,1000.0,,1000.0,,1000.0,,1000.0,,,,,,,,,,,,13689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-27,101,97,21370,220.30927835051497,,,0.0,1.0,0.0,,0.0,,0.0,,4.82189615407407e-06,4850.0,1718.6893203883499,,4850.0,,686.66666667,,1,,,,103000.0,17095762.5,103000.0,1,1,150.0,,150.0,,150.0,,150.0,,,,,,,,,,,,10201,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-28,112,112,24152,215.64285714285703,,,0.0,1.0,,,,,0.0,,5.56755019851852e-06,5600.0,1882.1362799263397,,5600.0,,,,1,,,,108600.0,17097162.5,108600.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,12544,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-29,134,121,27498,227.25619834710702,,,0.0,1.0,0.0,,0.0,,0.0,,6.01494262518518e-06,6050.0,1926.0793720017398,,6050.0,,191.08333333,,1,,,,114650.0,17098675.0,114650.0,1,1,600.0,,600.0,,600.0,,600.0,,,,,,,,,,,,17956,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-30,117,117,25254,215.84615384615398,,,0.0,1.0,,,,,0.0,,5.81610154666667e-06,5850.0,1771.9917012448102,,5850.0,,,,1,,,,120500.0,17100137.5,120500.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,13689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-01-31,159,138,32084,232.492753623188,,,0.0,1.0,0.0,,0.0,,0.0,,6.86001720888889e-06,6900.0,1976.8445839874398,,6900.0,,127.4,,1,,,,127400.0,17101862.5,127400.0,1,1,1000.0,,1000.0,,1000.0,,1000.0,,,,,,,,,,,,25281,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-01,116,113,24656,218.194690265487,,,0.0,1.0,0.0,,0.0,,0.0,,5.61726046814815e-06,5650.0,1549.9812100714003,,5650.0,,1330.5,,1,,,,133050.0,17103275.0,133050.0,1,1,100.0,,100.0,,100.0,,100.0,,,,,,,,,,,,13456,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-02,130,128,27789,217.1015625,,,0.0,1.0,0.0,,0.0,,0.0,,6.36291451259259e-06,6400.0,1675.15238436716,,6400.0,,2789.0,,1,,,,139450.0,17104875.0,139450.0,1,1,50.0,,50.0,,50.0,,50.0,,,,,,,,,,,,16900,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-03,154,139,34536,248.46043165467603,,,0.0,1.0,0.125625,,0.0,,2.01,,6.90972747851852e-06,6950.0,1732.75273224044,,6950.0,,2757.06214689,,1,,,,146400.0,17106612.5,146400.0,16,12,53.1,,8.59166666666667,,0.01,,103.1,,,,,,,,,,,,23716,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-04,119,119,25674,215.747899159664,,,0.0,1.0,,,,,0.0,,5.91552208592593e-06,5950.0,1425.5004922875,,5950.0,,,,1,,,,152350.0,17108100.0,152350.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,14161,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-05,126,126,27185,215.753968253968,,,0.0,1.0,,,,,0.0,,6.26349397333333e-06,6300.0,1449.41695556256,,6300.0,,,,1,,,,158650.0,17109675.0,158650.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,15876,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-06,122,122,26330,215.819672131148,,,0.0,1.0,,,,,0.0,,6.06465289481481e-06,6100.0,1351.44157814871,,6100.0,,,,1,,,,164750.0,17111200.0,164750.0,0,0,0.0,,,,,,0.0,,,,,,,,,,,,14884,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-07,156,129,31002,240.32558139534902,,,0.0,1.0,0.0,,0.0,,0.0,,6.41262478222222e-06,6450.0,1375.1460280373801,,6450.0,,148.86956522,,1,,,,171200.0,17112812.5,171200.0,4,4,1150.0,,287.5,,174.0,,1150.0,,,,,,1216.6666666666667,,,,,,24336,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-08,134,132,28720,217.57575757575802,,,0.0,1.0,0.0,,0.0,,0.0,,6.5617555911111095e-06,6600.0,1354.8931383577099,,6600.0,,177.8,,1,,,,177800.0,17114462.5,177800.0,1,1,1000.0,,1000.0,,1000.0,,1000.0,,,,,,1210.165916760405,,,,,,17956,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-09,179,134,33982,253.597014925373,,,0.0,1.0,0.0,,0.0,,0.0,,6.66117613037037e-06,6700.0,1325.47425474255,,6700.0,,83.86363636,,1,,,,184500.0,17116137.5,184500.0,1,1,2200.0,,2200.0,,2200.0,,2200.0,,,,,,1190.2890695573624,,,,,,32041,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-10,120,120,25880,215.666666666667,,,0.0,1.0,,,,,0.0,,5.96523235555556e-06,6000.0,1149.6062992125999,,6000.0,,,,1,,,,190500.0,17117637.5,190500.0,0,0,0.0,,,,,,0.0,,,,,,1161.4216972878392,,,,,,14400,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-11,148,133,30475,229.135338345865,,,0.0,1.0,0.0,,0.0,,0.0,,6.61146586074074e-06,6650.0,1231.16916053766,,6650.0,,358.42847793,,1,,,,197150.0,17119300.0,197150.0,2,2,550.04,,275.02,,275.02,,550.04,,,,,,1134.2801589314397,,,,,,21904,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-12,119,119,25688,215.86554621848703,,,0.0,1.0,,,,,0.0,,5.91552208592593e-06,5950.0,1069.3008370261,,5950.0,,,,1,,,,203100.0,17120787.5,203100.0,0,0,0.0,,,,,,0.0,,,,,,1099.8522895125554,,,,,,14161,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-13,124,124,26769,215.879032258065,,,0.0,1.0,,,,,0.0,,6.16407343407407e-06,6200.0,1081.2231247013901,,6200.0,,,,1,,,,209300.0,17122337.5,209300.0,0,0,0.0,,,,,,0.0,,,,,,1065.818601688167,,,,,,15376,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-14,136,136,29347,215.786764705882,,,0.0,1.0,,,,,0.0,,6.76059666962963e-06,6800.0,1148.54234150856,,6800.0,,,,1,,,,216100.0,17124037.5,216100.0,0,0,0.0,,,,,,0.0,,,,,,1035.0956347370045,,,,,,18496,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-15,142,128,29364,229.40625,,,0.0,1.0,0.0,,0.0,,0.0,,6.36291451259259e-06,6400.0,1049.88764044944,,6400.0,,404.54545455,,1,,,,222500.0,17125637.5,222500.0,3,3,550.0,,300.0,,250.0,,900.0,,,,,,1010.7902621722847,,,,,,20164,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-16,153,122,29787,244.15573770491798,,,0.0,1.0,0.0,,0.0,,0.0,,6.06465289481481e-06,6100.0,973.972003499563,,6100.0,,152.4,,1,,,,228600.0,17127162.5,228600.0,1,1,1500.0,,1500.0,,1500.0,,1500.0,,,,,,987.2776319626713,,,,,,23409,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-17,117,117,25263,215.92307692307702,,,0.0,1.0,,,,,0.0,,5.81610154666667e-06,5850.0,910.748560460653,,5850.0,,,,1,,,,234450.0,17128625.0,234450.0,0,0,0.0,,,,,,0.0,,,,,,965.2377905736831,,,,,,13689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-18,118,118,25481,215.940677966102,,,0.0,1.0,,,,,0.0,,5.8658118162963e-06,5900.0,895.985021843145,,5900.0,,,,1,,,,240350.0,17130100.0,240350.0,0,0,0.0,,,,,,0.0,,,,,,942.3028916163928,,,,,,13924,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-19,141,124,28650,231.04838709677398,,,0.0,1.0,0.0,,0.0,,0.0,,6.16407343407407e-06,6200.0,917.866558507402,,6200.0,,308.1875,,1,,,,246550.0,17131650.0,246550.0,1,1,800.0,,800.0,,800.0,,800.0,,,,,,921.0741566957345,,,,,,19881,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-20,122,122,26334,215.85245901639303,,,0.0,1.0,,,,,0.0,,6.06465289481481e-06,6100.0,881.258658222838,,6100.0,,,,1,,,,252650.0,17133175.0,252650.0,0,0,0.0,,,,,,0.0,,,,,,903.6512962596478,,,,,,14884,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-21,114,114,24619,215.956140350877,,,0.0,1.0,,,,,0.0,,5.6669707377777805e-06,5700.0,805.3028836849229,,5700.0,,,,1,,,,258350.0,17134600.0,258350.0,0,0,0.0,,,,,,0.0,,,,,,889.1297335655764,,,,,,12996,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-22,133,121,27655,228.553719008264,,,0.0,1.0,0.0,,0.0,,0.0,,6.01494262518518e-06,6050.0,835.192889561271,,6050.0,,661.0,,1,,,,264400.0,17136112.5,264400.0,4,4,400.0,,262.5,,300.0,,1050.0,,,,,,877.2976550680787,,,,,,17689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-23,108,108,23327,215.99074074074102,,,0.0,1.0,,,,,0.0,,5.36870912e-06,5400.0,730.54114158636,,5400.0,,,,1,,,,269800.0,17137462.5,269800.0,0,0,0.0,,,,,,0.0,,,,,,838.7694588584136,,,,,,11664,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-24,106,106,22888,215.92452830188702,,,0.0,1.0,,,,,0.0,,5.26928858074074e-06,5300.0,703.1988367866229,,5300.0,,,,1,,,,275100.0,17138787.5,275100.0,0,0,0.0,,,,,,0.0,,,,,,803.8137646916273,,,,,,11236,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-25,105,105,22667,215.87619047619,,,0.0,1.0,,,,,0.0,,5.21957831111111e-06,5250.0,683.520599250936,,5250.0,,,,1,,,,280350.0,17140100.0,280350.0,0,0,0.0,,,,,,0.0,,,,,,790.7139884667974,,,,,,11025,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-26,107,107,23107,215.953271028037,,,0.0,1.0,,,,,0.0,,5.3189988503703695e-06,5350.0,683.496674833742,,5350.0,,,,1,,,,285700.0,17141437.5,285700.0,0,0,0.0,,,,,,0.0,,,,,,778.036401820091,,,,,,11449,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-27,152,115,28958,251.808695652174,,,0.0,1.0,0.0,,0.0,,0.0,,5.716681007407409e-06,5750.0,720.1063647280839,,5750.0,,161.91666667,,1,,,,291450.0,17142875.0,291450.0,1,1,1800.0,,1800.0,,1800.0,,1800.0,,,,,,763.3127466117687,,,,,,23104,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-02-28,107,99,22227,224.515151515152,,,0.0,1.0,0.0,,0.0,,0.0,,4.92131669333333e-06,4950.0,609.5647773279351,,4950.0,,846.85714286,,1,,,,296400.0,17144112.5,296400.0,1,1,350.0,,350.0,,350.0,,350.0,,,,,,746.0498200629779,,,,,,11449,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-01,105,105,22676,215.96190476190498,,,0.0,1.0,,,,,0.0,,5.21957831111111e-06,5250.0,635.256091496768,,5250.0,,,,1,,,,301650.0,17145425.0,301650.0,0,0,0.0,,,,,,0.0,,,,,,730.6453395215204,,,,,,11025,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-02,108,108,23324,215.962962962963,,,0.0,1.0,,,,,0.0,,5.36870912e-06,5400.0,641.914997557401,,5400.0,,,,1,,,,307050.0,17146775.0,307050.0,0,0,0.0,,,,,,0.0,,,,,,711.8520327851055,,,,,,11664,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-03,114,105,23670,225.42857142857102,,,0.0,1.0,0.0,,0.0,,0.0,,5.21957831111111e-06,5250.0,613.59269932757,,5250.0,,780.75,,1,,,,312300.0,17148087.5,312300.0,2,2,400.0,,200.0,,200.0,,400.0,,,,,,698.3269292347102,,,,,,12996,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-04,130,104,25450,244.711538461538,,,0.0,1.0,0.0,,0.0,,0.0,,5.16986804148148e-06,5200.0,597.795275590551,,5200.0,,264.51059292,,1,,,,317500.0,17149387.5,317500.0,2,2,1200.33,,600.165,,600.165,,1200.33,,,,,,682.2913385826772,,,,,,16900,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-05,121,112,25132,224.39285714285703,,,0.0,1.0,0.0,,0.0,,0.0,,5.56755019851852e-06,5600.0,632.621479418137,,5600.0,,807.75,,1,,,,323100.0,17150787.5,323100.0,1,1,400.0,,400.0,,400.0,,400.0,,,,,,665.3822346022903,,,,,,14641,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-06,117,117,25265,215.94017094017101,,,0.0,1.0,,,,,0.0,,5.81610154666667e-06,5850.0,649.110807113543,,5850.0,,,,1,,,,328950.0,17152250.0,328950.0,0,0,0.0,,,,,,0.0,,,,,,653.1793078988702,,,,,,13689,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-07,109,109,23541,215.97247706422002,,,0.0,1.0,,,,,0.0,,5.4184193896296305e-06,5450.0,594.8714114832541,,5450.0,,,,1,,,,334400.0,17153612.5,334400.0,0,0,0.0,,,,,,0.0,,,,,,639.4412878787879,,,,,,11881,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-08,142,115,28013,243.591304347826,,,0.0,1.0,0.0,,0.0,,0.0,,5.716681007407409e-06,5750.0,617.007202704689,,5750.0,,283.45833333,,1,,,,340150.0,17155050.0,340150.0,3,3,1200.0,,516.666666666667,,300.0,,1550.0,,,,,,627.3800774168259,,,,,,20164,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-09,108,108,23297,215.712962962963,,,0.0,1.0,,,,,0.0,,5.36870912e-06,5400.0,570.395022428013,,5400.0,,,,1,,,,345550.0,17156400.0,345550.0,0,0,0.0,,,,,,0.0,,,,,,613.878840495828,,,,,,11664,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-10,107,107,23109,215.97196261682203,,,0.0,1.0,,,,,0.0,,5.3189988503703695e-06,5350.0,556.497577657452,,5350.0,,,,1,,,,350900.0,17157737.5,350900.0,0,0,0.0,,,,,,0.0,,,,,,600.1852379595326,,,,,,11449,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-11,114,114,24610,215.87719298245602,,,0.0,1.0,,,,,0.0,,5.6669707377777805e-06,5700.0,583.426808749299,,5700.0,,,,1,,,,356600.0,17159162.5,356600.0,0,0,0.0,,,,,,0.0,,,,,,587.1798467003179,,,,,,12996,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-12,122,118,25906,219.54237288135602,,,0.0,1.0,0.0,,0.0,,0.0,,5.8658118162963e-06,5900.0,594.0689655172409,,5900.0,,2416.66666667,,1,,,,362500.0,17160637.5,362500.0,1,1,150.0,,150.0,,150.0,,150.0,,,,,,577.2873563218391,,,,,,14884,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-13,127,113,25921,229.38938053097303,,,0.0,1.0,0.0,,0.0,,0.0,,5.61726046814815e-06,5650.0,560.165693331522,,5650.0,,490.86666667,,1,,,,368150.0,17162050.0,368150.0,1,1,750.0,,750.0,,750.0,,750.0,,,,,,565.1229118565802,,,,,,16129,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-14,110,110,23736,215.781818181818,,,0.0,1.0,,,,,0.0,,5.46812965925926e-06,5500.0,537.267496320086,,5500.0,,,,1,,,,373650.0,17163425.0,373650.0,0,0,0.0,,,,,,0.0,,,,,,555.3392211963067,,,,,,12100,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-15,123,123,26565,215.97560975609798,,,0.0,1.0,,,,,0.0,,6.11436316444444e-06,6150.0,591.034755134281,,6150.0,,,,1,,,,379800.0,17164962.5,379800.0,0,0,0.0,,,,,,0.0,,,,,,546.1865894330349,,,,,,15129,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-16,170,121,31643,261.512396694215,,,0.0,1.0,0.0,,0.0,,0.0,,6.01494262518518e-06,6050.0,572.307891667747,,6050.0,,160.77083333,,1,,,,385850.0,17166475.0,385850.0,1,1,2400.0,,2400.0,,2400.0,,2400.0,,,,,,535.2576562567491,,,,,,28900,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-17,114,114,24619,215.956140350877,,,0.0,1.0,,,,,0.0,,5.6669707377777805e-06,5700.0,531.349763759418,,5700.0,,,,1,,,,391550.0,17167900.0,391550.0,0,0,0.0,,,,,,0.0,,,,,,525.2905120674243,,,,,,12996,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-18,129,114,26301,230.710526315789,,,0.0,1.0,0.0,,0.0,,0.0,,5.6669707377777805e-06,5700.0,523.725613593455,,5700.0,,567.5,,1,,,,397250.0,17169325.0,397250.0,2,2,700.0,,350.0,,350.0,,700.0,,,,,,516.5282148101531,,,,,,16641,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2009-03-19,122,122,26326,215.786885245902,,,0.0,1.0,,,,,0.0,,6.06465289481481e-06,6100.0,552.0019833891159,,6100.0,,,,1,,,,403350.0,17170850.0,403350.0,0,0,0.0,,,,,,0.0,,,,,,509.47068302962685,,,,,,14884,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
